Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 07/12  18:00:00,0.0,0.0,53.40130519657737,21.6,1.0,152.34316662325547,16.200000000000004,1.0,479.1578178125326,0.0,0.0,53.40130519657737,48.0,1.0,193.78405472222969,0.0,0.0,53.40130519657737,0.0,0.0,53.40130519657737,20.0,0.0,574204.4331274584 
 07/12  19:00:00,0.0,0.0,26.36512096052299,21.6,1.0,73.9875006712339,16.200000000000004,1.0,149.47731098421216,0.0,0.0,26.36512096052299,48.0,1.0,60.21899136805774,0.0,0.0,26.36512096052299,0.0,0.0,26.36512096052299,20.0,0.0,538634.2276438584 
 07/12  20:00:00,0.0,0.0,2.005686279427208,5.4,0.25,6.19818630331829,4.050000000000001,0.25,9.925584451133748,0.0,0.0,2.005686279427208,12.0,0.25,3.7011199981497544,0.0,0.0,2.005686279427208,0.0,0.0,2.005686279427208,20.0,0.0,356771.9145041297 
 07/12  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,193163.30295735389 
 07/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16155.657052797416,33753.40565371743 
 07/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,188181.70182767127,0.0 
 07/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,558522.1420837492,0.0 
 07/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1021518.9796592641,0.0 
 07/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,997704.5478363597,0.0 
 07/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1008178.3580493564,0.0 
 07/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1057602.474792759,0.0 
 07/13  05:00:00,0.0,0.0,4.499230448718918,5.4,0.25,18.138685163798173,0.0,0.0,4.499230448718918,4.050000000000001,0.25,31.316473803132799,12.0,0.25,9.421800686604767,0.0,0.0,4.499230448718918,0.0,0.0,4.499230448718918,20.0,1293348.3383120066,0.0 
 07/13  06:00:00,0.0,0.0,46.432577314223909,21.6,1.0,137.76230391591259,0.0,0.0,46.432577314223909,16.200000000000004,1.0,292.4595230017594,48.0,1.0,112.5175879269294,0.0,0.0,46.432577314223909,0.0,0.0,46.432577314223909,20.0,1472425.4150699734,0.0 
 07/13  07:00:00,0.0,0.0,101.80789808061739,21.6,1.0,235.8100014835991,0.0,0.0,101.80789808061739,16.200000000000004,1.0,722.8119228339688,48.0,1.0,343.7372077991664,0.0,0.0,101.80789808061739,0.0,0.0,101.80789808061739,20.0,1313478.0134331345,0.0 
 07/13  08:00:00,0.0,0.0,135.0130632368591,21.6,1.0,184.0290954481803,0.0,0.0,135.0130632368591,16.200000000000004,1.0,921.8567728848152,48.0,1.0,579.4444584428557,0.0,0.0,135.0130632368591,0.0,0.0,135.0130632368591,20.0,961082.4983227813,0.0 
 07/13  09:00:00,9.600000000000002,1.0,224.79400555823606,0.0,0.0,146.46420804903975,0.0,0.0,146.46420804903975,16.200000000000004,1.0,872.585194979416,48.0,1.0,749.5556323925922,6.0,1.0,224.79400555823606,6.0,1.0,224.79400555823606,20.0,582574.8513555068,0.0 
 07/13  10:00:00,9.600000000000002,1.0,333.02924865666957,0.0,0.0,152.3098494642782,0.0,0.0,152.3098494642782,16.200000000000004,1.0,692.0321832223651,48.0,1.0,851.0987072930674,6.0,1.0,333.02924865666957,6.0,1.0,333.02924865666957,20.0,203996.76035718475,0.0 
 07/13  11:00:00,9.600000000000002,1.0,389.0535899764766,0.0,0.0,148.1942728194548,0.0,0.0,148.1942728194548,16.200000000000004,1.0,466.19352602367737,48.0,1.0,881.3276834640974,6.0,1.0,389.0535899764766,6.0,1.0,389.0535899764766,20.0,0.0,104615.32434544587 
 07/13  12:00:00,9.600000000000002,1.0,394.2069288113844,0.0,0.0,143.60567277121238,0.0,0.0,143.60567277121238,16.200000000000004,1.0,238.70404326008794,48.0,1.0,835.4420258596911,6.0,1.0,394.2069288113844,6.0,1.0,394.2069288113844,20.0,0.0,370186.6131047492 
 07/13  13:00:00,9.600000000000002,1.0,300.7361784259794,0.0,0.0,143.25126143502048,16.200000000000004,1.0,203.00734305649483,0.0,0.0,143.25126143502048,48.0,1.0,594.3442012556734,6.0,1.0,300.7361784259794,6.0,1.0,300.7361784259794,20.0,0.0,635799.7581387899 
 07/13  14:00:00,9.600000000000002,1.0,93.03699991351368,0.0,0.0,80.87009440732487,16.200000000000004,1.0,93.59891544010068,0.0,0.0,80.87009440732487,48.0,1.0,176.68449355446098,6.0,1.0,93.03699991351368,6.0,1.0,93.03699991351368,20.0,21568.02376697106,321104.6044824585 
 07/13  15:00:00,9.600000000000002,1.0,78.5746644642882,0.0,0.0,76.19277537786343,16.200000000000004,1.0,85.7241955062099,0.0,0.0,76.19277537786343,48.0,1.0,150.27783362595666,6.0,1.0,78.5746644642882,6.0,1.0,78.5746644642882,20.0,362943.71893440329,0.0 
 07/13  16:00:00,9.600000000000002,1.0,110.0065476999462,0.0,0.0,103.67651893039666,16.200000000000004,1.0,201.4620201970571,0.0,0.0,103.67651893039666,48.0,1.0,243.4133941288399,6.0,1.0,110.0065476999462,6.0,1.0,110.0065476999462,20.0,798729.0537579176,0.0 
 07/13  17:00:00,0.0,0.0,94.53878102416189,21.6,1.0,121.62744598093774,16.200000000000004,1.0,423.1342200919084,0.0,0.0,94.53878102416189,48.0,1.0,295.14134327363186,0.0,0.0,94.53878102416189,0.0,0.0,94.53878102416189,20.0,975701.0560913226,0.0 
 07/13  18:00:00,0.0,0.0,59.26551619116331,21.6,1.0,139.3867190289039,16.200000000000004,1.0,409.8907833336305,0.0,0.0,59.26551619116331,48.0,1.0,185.1816991984174,0.0,0.0,59.26551619116331,0.0,0.0,59.26551619116331,20.0,570525.8392804124,0.0 
 07/13  19:00:00,0.0,0.0,26.640055887656339,21.6,1.0,71.29784061466677,16.200000000000004,1.0,142.41094097805132,0.0,0.0,26.640055887656339,48.0,1.0,59.23688194191898,0.0,0.0,26.640055887656339,0.0,0.0,26.640055887656339,20.0,455396.8421413512,0.0 
 07/13  20:00:00,0.0,0.0,1.969147819927587,5.4,0.25,6.030654074764718,4.050000000000001,0.25,9.681236113922628,0.0,0.0,1.969147819927587,12.0,0.25,3.627324412979143,0.0,0.0,1.969147819927587,0.0,0.0,1.969147819927587,20.0,459203.83963540408,0.0 
 07/13  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,632425.6105968873,0.0 
 07/13  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,855336.5641900228,0.0 
 07/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1009034.4961111168,0.0 
 07/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1166605.4653937177,0.0 
 07/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1325473.907459577,0.0 
 07/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1436722.5699648758,0.0 
 07/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1573878.2071379678,0.0 
 07/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1723189.2234785334,0.0 
 07/14  05:00:00,0.0,0.0,4.651217083073857,5.4,0.25,20.825053779804326,0.0,0.0,4.651217083073857,4.050000000000001,0.25,36.5711389442276,12.0,0.25,10.003335856099782,0.0,0.0,4.651217083073857,0.0,0.0,4.651217083073857,20.000000000000005,1675620.891865027,0.0 
 07/14  06:00:00,0.0,0.0,47.89533793997137,21.6,1.0,150.40873508702166,0.0,0.0,47.89533793997137,16.200000000000004,1.0,324.034298175171,48.0,1.0,118.8724522431867,0.0,0.0,47.89533793997137,0.0,0.0,47.89533793997137,20.0,1643861.3175921853,0.0 
 07/14  07:00:00,0.0,0.0,103.23472960542309,21.6,1.0,243.60545648891429,0.0,0.0,103.23472960542309,16.200000000000004,1.0,756.3144016209674,48.0,1.0,352.1137328349504,0.0,0.0,103.23472960542309,0.0,0.0,103.23472960542309,20.0,1415812.4477636866,0.0 
 07/14  08:00:00,2.4000000000000005,0.25,136.29592008379513,16.200000000000004,0.75,183.93830763311272,0.0,0.0,136.25831805445825,16.200000000000004,1.0,928.6164631611925,48.0,1.0,582.7486345755759,1.5,0.25,136.29592008379513,1.5,0.25,136.29592008379513,20.0,958627.102256592,0.0 
 07/14  09:00:00,9.600000000000002,1.0,235.1000475831384,0.0,0.0,152.2186549111255,0.0,0.0,152.2186549111255,16.200000000000004,1.0,900.0428985315894,48.0,1.0,773.7858060882008,6.0,1.0,235.1000475831384,6.0,1.0,235.1000475831384,20.0,602188.19390818,0.0 
 07/14  10:00:00,9.600000000000002,1.0,356.49474950347106,0.0,0.0,161.3971065604086,0.0,0.0,161.3971065604086,16.200000000000004,1.0,737.1053029407009,48.0,1.0,908.1976373128377,6.0,1.0,356.49474950347106,6.0,1.0,356.49474950347106,20.000000000000005,268626.49094510267,0.0 
 07/14  11:00:00,9.600000000000002,1.0,421.7400978869543,0.0,0.0,153.11843513253286,0.0,0.0,153.11843513253286,16.200000000000004,1.0,505.2237627754812,48.0,1.0,968.6537928054439,6.0,1.0,421.7400978869543,6.0,1.0,421.7400978869543,20.0,16101.986096736622,66608.53748124383 
 07/14  12:00:00,9.600000000000002,1.0,442.8598714980946,0.0,0.0,145.90798994383878,0.0,0.0,145.90798994383878,16.200000000000004,1.0,255.231373897189,48.0,1.0,989.0340925087762,6.0,1.0,442.8598714980946,6.0,1.0,442.8598714980946,20.0,0.0,411165.77016817746 
 07/14  13:00:00,9.600000000000002,1.0,421.5540501537764,0.0,0.0,134.6708106840871,16.200000000000004,1.0,258.70272701386366,0.0,0.0,134.6708106840871,48.0,1.0,946.868884870295,6.0,1.0,421.5540501537764,6.0,1.0,421.5540501537764,20.0,0.0,952172.0650531601 
 07/14  14:00:00,9.600000000000002,1.0,356.160202174219,0.0,0.0,122.61861634917475,16.200000000000004,1.0,447.3144694435019,0.0,0.0,122.61861634917475,48.0,1.0,844.6190780334964,6.0,1.0,356.160202174219,6.0,1.0,356.160202174219,19.999999999999998,0.0,1522734.720299805 
 07/14  15:00:00,9.600000000000002,1.0,253.92970696448445,0.0,0.0,115.51088175136013,16.200000000000004,1.0,546.362772585746,0.0,0.0,115.51088175136013,48.0,1.0,650.1891684539751,6.0,1.0,253.92970696448445,6.0,1.0,253.92970696448445,20.0,0.0,1961264.9156646878 
 07/14  16:00:00,9.600000000000002,1.0,156.84442611713238,0.0,0.0,120.03401616150026,16.200000000000004,1.0,486.87517873410209,0.0,0.0,120.03401616150026,48.0,1.0,437.45018631102149,6.0,1.0,156.84442611713238,6.0,1.0,156.84442611713238,20.0,0.0,1965079.6854215107 
 07/14  17:00:00,0.0,0.0,94.1441646977735,21.6,1.0,123.48568373300296,16.200000000000004,1.0,465.40609117502688,0.0,0.0,94.1441646977735,48.0,1.0,311.1207618660568,0.0,0.0,94.1441646977735,0.0,0.0,94.1441646977735,20.0,0.0,1554005.792329709 
 07/14  18:00:00,0.0,0.0,51.33525282663467,21.6,1.0,151.11194818853225,16.200000000000004,1.0,491.7945786917486,0.0,0.0,51.33525282663467,48.0,1.0,192.741094773973,0.0,0.0,51.33525282663467,0.0,0.0,51.33525282663467,20.0,0.0,1295694.0027361133 
 07/14  19:00:00,0.0,0.0,25.300168559744934,21.6,1.0,70.48303295023087,16.200000000000004,1.0,144.03625508981566,0.0,0.0,25.300168559744934,48.0,1.0,57.71471079535996,0.0,0.0,25.300168559744934,0.0,0.0,25.300168559744934,20.0,0.0,1125675.7769329199 
 07/14  20:00:00,0.0,0.0,1.9322987097403588,5.4,0.25,5.865782889830247,4.050000000000001,0.25,9.44109032196827,0.0,0.0,1.9322987097403588,12.0,0.25,3.5535067755922307,0.0,0.0,1.9322987097403588,0.0,0.0,1.9322987097403588,20.0,0.0,769536.9166689575 
 07/14  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,0.0,433300.4078760606 
 07/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,171893.8657382285 
 07/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29704.66784935543,16208.80579581799 
 07/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,233264.92343787198,0.0 
 07/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,451068.29557971647,0.0 
 07/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,645252.6092347489,0.0 
 07/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,816245.2865606078,0.0 
 07/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,993798.462991905,0.0 
 07/15  05:00:00,0.0,0.0,4.562799874717568,5.4,0.25,20.509680598130247,0.0,0.0,4.562799874717568,4.050000000000001,0.25,36.16145039354427,12.0,0.25,9.832269619945194,0.0,0.0,4.562799874717568,0.0,0.0,4.562799874717568,20.0,1137603.7793141457,0.0 
 07/15  06:00:00,0.0,0.0,47.406231652292287,21.6,1.0,148.09607804941715,0.0,0.0,47.406231652292287,16.200000000000004,1.0,320.2825370721746,48.0,1.0,117.17803786174346,0.0,0.0,47.406231652292287,0.0,0.0,47.406231652292287,20.0,1130562.2682528119,0.0 
 07/15  07:00:00,0.0,0.0,102.979427964583,21.6,1.0,241.47545135551438,0.0,0.0,102.979427964583,16.200000000000004,1.0,753.7589201782089,48.0,1.0,349.90430562436338,0.0,0.0,102.979427964583,0.0,0.0,102.979427964583,20.0,963980.9157072811,0.0 
 07/15  08:00:00,2.4000000000000005,0.25,136.6412780906226,16.200000000000004,0.75,182.50335983555673,0.0,0.0,136.13815496776375,16.200000000000004,1.0,928.6277679601241,48.0,1.0,581.010408768284,1.5,0.25,136.6412780906226,1.5,0.25,136.6412780906226,20.0,588404.7207736004,0.0 
 07/15  09:00:00,9.600000000000002,1.0,237.1233937934939,0.0,0.0,152.17301129075148,0.0,0.0,152.17301129075148,16.200000000000004,1.0,901.0244858884382,48.0,1.0,772.546415090763,6.0,1.0,237.1233937934939,6.0,1.0,237.1233937934939,20.0,161041.66580602123,3425.0205966518458 
 07/15  10:00:00,9.600000000000002,1.0,360.4727604339105,0.0,0.0,161.1958976332135,0.0,0.0,161.1958976332135,16.200000000000004,1.0,743.8160137951934,48.0,1.0,912.3122360725507,6.0,1.0,360.4727604339105,6.0,1.0,360.4727604339105,20.0,0.0,281407.1995354569 
 07/15  11:00:00,9.600000000000002,1.0,433.63601565291335,0.0,0.0,157.3916557107941,0.0,0.0,157.3916557107941,16.200000000000004,1.0,517.3763778225527,48.0,1.0,989.1545140303391,6.0,1.0,433.63601565291335,6.0,1.0,433.63601565291335,20.0,0.0,856190.4764326844 
 07/15  12:00:00,9.600000000000002,1.0,445.72942858006146,0.0,0.0,145.99156939045367,0.0,0.0,145.99156939045367,16.200000000000004,1.0,256.17475552207017,48.0,1.0,989.3511160141047,6.0,1.0,445.72942858006146,6.0,1.0,445.72942858006146,20.0,0.0,1376795.483771912 
 07/15  13:00:00,9.600000000000002,1.0,420.8726946221284,0.0,0.0,134.9246107089561,16.200000000000004,1.0,256.3598347450894,0.0,0.0,134.9246107089561,48.0,1.0,937.4703850885708,6.0,1.0,420.8726946221284,6.0,1.0,420.8726946221284,20.0,0.0,1743903.6791220098 
 07/15  14:00:00,9.600000000000002,1.0,348.9149192090577,0.0,0.0,125.30861780531711,16.200000000000004,1.0,433.551679123617,0.0,0.0,125.30861780531711,48.0,1.0,811.5607786013736,6.0,1.0,348.9149192090577,6.0,1.0,348.9149192090577,20.0,0.0,1991002.72662502 
 07/15  15:00:00,9.600000000000002,1.0,256.449821927312,0.0,0.0,111.40222223748705,16.200000000000004,1.0,563.1683039909874,0.0,0.0,111.40222223748705,48.0,1.0,668.5543129672376,6.0,1.0,256.449821927312,6.0,1.0,256.449821927312,20.0,0.0,2120640.9317323209 
 07/15  16:00:00,9.600000000000002,1.0,147.65808585948239,0.0,0.0,93.36295029373244,16.200000000000004,1.0,644.4423334263099,0.0,0.0,93.36295029373244,48.0,1.0,530.0804369033933,6.0,1.0,147.65808585948239,6.0,1.0,147.65808585948239,20.0,0.0,2125633.0769262558 
 07/15  17:00:00,0.0,0.0,65.10666365452056,21.6,1.0,107.88533264760216,16.200000000000004,1.0,676.2317450899914,0.0,0.0,65.10666365452056,48.0,1.0,383.8495056439503,0.0,0.0,65.10666365452056,0.0,0.0,65.10666365452056,20.0,0.0,2113589.0043176414 
 07/15  18:00:00,0.0,0.0,46.15181231464878,21.6,1.0,150.3406741646204,16.200000000000004,1.0,514.8705557933431,0.0,0.0,46.15181231464878,48.0,1.0,195.80940977761046,0.0,0.0,46.15181231464878,0.0,0.0,46.15181231464878,20.0,0.0,1928304.9809815265 
 07/15  19:00:00,0.0,0.0,25.622776009544738,21.6,1.0,77.71275345097424,16.200000000000004,1.0,164.00054713327013,0.0,0.0,25.622776009544738,48.0,1.0,59.18786869962382,0.0,0.0,25.622776009544738,0.0,0.0,25.622776009544738,20.0,0.0,1715708.0779874628 
 07/15  20:00:00,0.0,0.0,1.9285847945753357,5.4,0.25,6.348094801781948,4.050000000000001,0.25,10.411456377191735,0.0,0.0,1.9285847945753357,12.0,0.25,3.5677293996717398,0.0,0.0,1.9285847945753357,0.0,0.0,1.9285847945753357,20.0,0.0,1237859.8344631438 
 07/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,737409.9144350018 
 07/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,0.0,296689.93406813088 
 07/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50015.065471972135,16431.189282926614 
 07/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,315565.5535723127,0.0 
 07/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,582985.702365027,0.0 
 07/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,819918.9847638479,0.0 
 07/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,994562.126832521,0.0 
 07/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1115556.4958246975,0.0 
 07/16  05:00:00,0.0,0.0,4.430943591045578,5.4,0.25,19.93782328084427,0.0,0.0,4.430943591045578,4.050000000000001,0.25,35.289403447285767,12.0,0.25,9.54188514542555,0.0,0.0,4.430943591045578,0.0,0.0,4.430943591045578,20.0,1249703.7852602765,0.0 
 07/16  06:00:00,0.0,0.0,46.62075631740739,21.6,1.0,145.14095798282168,0.0,0.0,46.62075631740739,16.200000000000004,1.0,315.5338515459506,48.0,1.0,114.92219360929885,0.0,0.0,46.62075631740739,0.0,0.0,46.62075631740739,20.0,1277662.1728938367,0.0 
 07/16  07:00:00,0.0,0.0,102.73716189482994,21.6,1.0,239.58302282621998,0.0,0.0,102.73716189482994,16.200000000000004,1.0,752.4671246953698,48.0,1.0,348.05774709926507,0.0,0.0,102.73716189482994,0.0,0.0,102.73716189482994,19.999999999999998,1002928.4941304347,0.0 
 07/16  08:00:00,2.4000000000000005,0.25,136.96682205873146,16.200000000000004,0.75,180.9242565450856,0.0,0.0,135.97362855859616,16.200000000000004,1.0,927.9200787839352,48.0,1.0,578.8202601568163,1.5,0.25,136.96682205873146,1.5,0.25,136.96682205873146,20.0,538759.7914723036,0.0 
 07/16  09:00:00,9.600000000000002,1.0,239.10415547487788,0.0,0.0,152.0588350009727,0.0,0.0,152.0588350009727,16.200000000000004,1.0,901.2124512477963,48.0,1.0,770.6065842157957,6.0,1.0,239.10415547487788,6.0,1.0,239.10415547487788,20.0,110140.89828362866,26464.70175306231 
 07/16  10:00:00,9.600000000000002,1.0,362.5851007884622,0.0,0.0,161.10850218736568,0.0,0.0,161.10850218736568,16.200000000000004,1.0,744.1506977557796,48.0,1.0,910.4157182152956,6.0,1.0,362.5851007884622,6.0,1.0,362.5851007884622,20.0,0.0,422535.656478847 
 07/16  11:00:00,9.600000000000002,1.0,435.98632764174308,0.0,0.0,157.40782236261024,0.0,0.0,157.40782236261024,16.200000000000004,1.0,517.9263579961825,48.0,1.0,987.6736551431709,6.0,1.0,435.98632764174308,6.0,1.0,435.98632764174308,20.0,0.0,1085605.1463330256 
 07/16  12:00:00,9.600000000000002,1.0,445.86368140697359,0.0,0.0,145.78526695954776,0.0,0.0,145.78526695954776,16.200000000000004,1.0,256.25108939558558,48.0,1.0,982.6923886944487,6.0,1.0,445.86368140697359,6.0,1.0,445.86368140697359,20.0,0.0,1719142.672071674 
 07/16  13:00:00,9.600000000000002,1.0,412.6528052832183,0.0,0.0,133.14454546691605,16.200000000000004,1.0,250.8120443465998,0.0,0.0,133.14454546691605,48.0,1.0,910.8576435622942,6.0,1.0,412.6528052832183,6.0,1.0,412.6528052832183,20.000000000000005,0.0,2207259.512995029 
 07/16  14:00:00,9.600000000000002,1.0,350.3452183721969,0.0,0.0,125.17264440125575,16.200000000000004,1.0,432.72873119173388,0.0,0.0,125.17264440125575,48.0,1.0,808.8463690105425,6.0,1.0,350.3452183721969,6.0,1.0,350.3452183721969,20.0,0.0,2448978.9826875005 
 07/16  15:00:00,9.600000000000002,1.0,244.05535780980567,0.0,0.0,112.2700895927674,16.200000000000004,1.0,502.64398489354098,0.0,0.0,112.2700895927674,48.0,1.0,604.872585045584,6.0,1.0,244.05535780980567,6.0,1.0,244.05535780980567,19.999999999999998,0.0,2489090.7973751195 
 07/16  16:00:00,9.600000000000002,1.0,120.83634073470805,0.0,0.0,107.25035577418437,16.200000000000004,1.0,211.70689970781957,0.0,0.0,107.25035577418437,48.0,1.0,263.7877527733518,6.0,1.0,120.83634073470805,6.0,1.0,120.83634073470805,20.0,0.0,2365899.058494524 
 07/16  17:00:00,0.0,0.0,82.22087277178679,21.6,1.0,95.03667884638316,16.200000000000004,1.0,218.87474202649089,0.0,0.0,82.22087277178679,48.0,1.0,199.4720516633252,0.0,0.0,82.22087277178679,0.0,0.0,82.22087277178679,19.999999999999998,0.0,2110884.918674533 
