Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 09/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2402106.442934455,0.0 
 09/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,2746287.529305199,0.0 
 09/04  06:00:00,0.0,0.0,11.206363665972934,10.8,0.5,22.75451084970716,0.0,0.0,11.206363665972934,8.100000000000002,0.5,115.3304359147482,24.0,0.5,24.184946803927955,0.0,0.0,11.206363665972934,43.278990188355809,0.0,43.278990188355809,155804.3646780809,0.0,155804.3646780809,0.0,0.0,11.206363665972934,43.278990188355809,0.0,43.278990188355809,155804.3646780809,0.0,155804.3646780809,20.0,2786970.8225600786,0.0 
 09/04  07:00:00,4.800000000000001,0.5,80.06465466263738,10.8,0.5,71.91164538587006,0.0,0.0,65.32495281131567,16.200000000000004,1.0,557.9122883968025,48.0,1.0,190.2248479843804,3.0,0.5,80.06465466263738,268.3987905491747,3.8829890889768077,264.5158014601979,966235.6459770289,13978.760720316508,952256.8852567123,3.0,0.5,80.06465466263738,268.3987905491747,3.8829890889768077,264.5158014601979,966235.6459770289,13978.760720316508,952256.8852567123,20.0,2215916.699627643,0.0 
 09/04  08:00:00,9.600000000000002,1.0,250.09476896893865,0.0,0.0,109.94981079753353,0.0,0.0,109.94981079753353,16.200000000000004,1.0,859.3622981429808,48.0,1.0,429.5371126438123,6.0,1.0,250.09476896893865,679.2454702746447,166.2298786370352,513.0155916376095,2445283.6929887209,598427.5630933266,1846856.1298953943,6.0,1.0,250.09476896893865,679.2454702746447,166.2298786370352,513.0155916376095,2445283.6929887209,598427.5630933266,1846856.1298953943,20.0,893377.1859881408,0.0 
 09/04  09:00:00,9.600000000000002,1.0,434.22093199851357,0.0,0.0,131.82463723233915,0.0,0.0,131.82463723233915,16.200000000000004,1.0,885.2727771850628,48.0,1.0,638.158762337927,6.0,1.0,434.22093199851357,1346.3124320708762,669.0706465884742,677.241785482402,4846724.755455154,2408654.3277185077,2438070.4277366467,6.0,1.0,434.22093199851357,1346.3124320708762,669.0706465884742,677.241785482402,4846724.755455154,2408654.3277185077,2438070.4277366467,20.0,0.0,1529462.8510825639 
 09/04  10:00:00,9.600000000000002,1.0,575.2956827490805,0.0,0.0,146.5061897154901,0.0,0.0,146.5061897154901,16.200000000000004,1.0,734.967240431165,48.0,1.0,792.0866588896973,6.0,1.0,575.2956827490805,2021.8446445301493,1248.6416580930946,773.2029864370549,7278640.720308537,4495109.969135139,2783530.7511733977,6.0,1.0,575.2956827490805,2021.8446445301493,1248.6416580930946,773.2029864370549,7278640.720308537,4495109.969135139,2783530.7511733977,20.0,0.0,6194220.402497799 
 09/04  11:00:00,9.600000000000002,1.0,663.9797961844566,0.0,0.0,148.69615379228686,0.0,0.0,148.69615379228686,16.200000000000004,1.0,507.04925320991358,48.0,1.0,886.0768184081754,6.0,1.0,663.9797961844566,2490.9831028146529,1685.902970780697,805.0801320339557,8967539.170132749,6069250.69481051,2898288.4753222407,6.0,1.0,663.9797961844566,2490.9831028146529,1685.902970780697,805.0801320339557,8967539.170132749,6069250.69481051,2898288.4753222407,20.0,0.0,10999531.702500292 
 09/04  12:00:00,9.600000000000002,1.0,683.2724607300595,0.0,0.0,146.9613132665922,4.050000000000001,0.25,148.33916967629566,12.150000000000003,0.75,241.08239330262877,48.0,1.0,916.7800657420335,6.0,1.0,683.2724607300595,2628.5561918831638,1897.30057022369,731.255621659473,9462802.290779388,6830282.052805285,2632520.2379741028,6.0,1.0,683.2724607300595,2628.5561918831638,1897.30057022369,731.255621659473,9462802.290779388,6830282.052805285,2632520.2379741028,20.0,0.0,14334859.896938375 
 09/04  13:00:00,9.600000000000002,1.0,658.1871632267867,0.0,0.0,136.44774958114,16.200000000000004,1.0,301.56958112152867,0.0,0.0,136.44774958114,48.0,1.0,883.7551557156038,6.0,1.0,658.1871632267867,2520.85745363635,1859.3520972204629,661.5053564158867,9075086.833090859,6693667.549993667,2381419.2830971919,6.0,1.0,658.1871632267867,2520.85745363635,1859.3520972204629,661.5053564158867,9075086.833090859,6693667.549993667,2381419.2830971919,20.0,0.0,15923467.071277844 
 09/04  14:00:00,9.600000000000002,1.0,567.1641010083341,0.0,0.0,115.38992579950548,16.200000000000004,1.0,507.2103663487127,0.0,0.0,115.38992579950548,48.0,1.0,774.9735648282797,6.0,1.0,567.1641010083341,2087.423058865105,1553.9275732715838,533.4954855935214,7514723.011914378,5594139.263777701,1920583.7481366774,6.0,1.0,567.1641010083341,2087.423058865105,1553.9275732715838,533.4954855935214,7514723.011914378,5594139.263777701,1920583.7481366774,20.0,0.0,15510179.67125418 
 09/04  15:00:00,9.600000000000002,1.0,435.59283214727119,0.0,0.0,89.52922730351168,16.200000000000004,1.0,652.3383209062419,0.0,0.0,89.52922730351168,48.0,1.0,622.9246397986315,6.0,1.0,435.59283214727119,1447.4984404174457,1053.6702719515689,393.82816846587698,5210994.385502804,3793212.9790256477,1417781.406477157,6.0,1.0,435.59283214727119,1447.4984404174457,1053.6702719515689,393.82816846587698,5210994.385502804,3793212.9790256477,1417781.406477157,20.0,0.0,13301117.231416269 
 09/04  16:00:00,9.600000000000002,1.0,282.8134602362446,0.0,0.0,68.43563833378798,16.200000000000004,1.0,713.646828886849,0.0,0.0,68.43563833378798,48.0,1.0,442.5012928753174,6.0,1.0,282.8134602362446,766.121457386209,471.85318283648538,294.26827454972377,2758037.2465903528,1698671.4582113475,1059365.7883790055,6.0,1.0,282.8134602362446,766.121457386209,471.85318283648538,294.26827454972377,2758037.2465903528,1698671.4582113475,1059365.7883790055,20.0,0.0,10072703.837737428 
 09/04  17:00:00,9.600000000000002,1.0,127.25905004194365,0.0,0.0,48.497443450144647,16.200000000000004,1.0,635.1524088217557,0.0,0.0,48.497443450144647,48.0,1.0,244.9543271582486,6.0,1.0,127.25905004194365,284.9054481284424,77.82444439724725,207.08100373119516,1025659.6132623927,280167.99983009017,745491.6134323026,6.0,1.0,127.25905004194365,284.9054481284424,77.82444439724725,207.08100373119516,1025659.6132623927,280167.99983009017,745491.6134323026,19.999999999999994,0.0,6786078.2011900269 
 09/04  18:00:00,2.4000000000000005,0.25,29.28870993572812,16.200000000000004,0.75,39.407262895130617,16.200000000000004,1.0,370.31721629643547,0.0,0.0,26.877903363737155,48.0,1.0,81.18820417712071,1.5,0.25,29.28870993572812,105.57741469273023,0.1822429760436282,105.3951717166866,380078.69289382887,656.0747137570616,379422.6181800718,1.5,0.25,29.28870993572812,105.57741469273023,0.1822429760436282,105.3951717166866,380078.69289382887,656.0747137570616,379422.6181800718,20.0,0.0,4447232.8288463889 
 09/04  19:00:00,0.0,0.0,1.9734641051386604,5.4,0.25,6.0295024864580599,4.050000000000001,0.25,29.68698966137284,0.0,0.0,1.9734641051386604,12.0,0.25,3.6186725216518504,0.0,0.0,1.9734641051386604,7.621520788470078,0.0,7.621520788470078,27437.474838492282,0.0,27437.474838492282,0.0,0.0,1.9734641051386604,7.621520788470078,0.0,7.621520788470078,27437.474838492282,0.0,27437.474838492282,20.0,0.0,2842566.151929489 
 09/04  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1670752.8815860989 
 09/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,769468.0864968839 
 09/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,1127.4410153424465,149089.23330658474 
 09/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,192405.1249686851,0.0 
 09/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,438590.266924649,0.0 
 09/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,571487.832683254,0.0 
 09/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,786530.6767102899,0.0 
 09/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1220292.1692672133,0.0 
 09/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1551765.626003246,0.0 
 09/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1911513.9713532155,0.0 
 09/05  06:00:00,0.0,0.0,10.812511196549395,10.8,0.5,20.58115400733466,0.0,0.0,10.812511196549395,8.100000000000002,0.5,103.8790393795762,24.0,0.5,22.76243576733873,0.0,0.0,10.812511196549395,41.757931469585319,0.0,41.757931469585319,150328.55329050713,0.0,150328.55329050713,0.0,0.0,10.812511196549395,41.757931469585319,0.0,41.757931469585319,150328.55329050713,0.0,150328.55329050713,20.0,2215328.420374972,0.0 
 09/05  07:00:00,4.800000000000001,0.5,72.83353673023038,10.8,0.5,65.95652834416981,0.0,0.0,61.19344358297373,16.200000000000004,1.0,448.18384901032035,48.0,1.0,165.20426580810543,3.0,0.5,72.83353673023038,250.92327491843288,3.186148374684716,247.7371265437481,903323.7897063582,11470.134148864978,891853.6555574932,3.0,0.5,72.83353673023038,250.92327491843288,3.186148374684716,247.7371265437481,903323.7897063582,11470.134148864978,891853.6555574932,20.0,1754843.2862476982,0.0 
 09/05  08:00:00,9.600000000000002,1.0,200.85432648915919,0.0,0.0,99.3304340450604,0.0,0.0,99.3304340450604,16.200000000000004,1.0,611.0715338084573,48.0,1.0,336.47154885297257,6.0,1.0,200.85432648915919,587.6001767089842,120.64916471438152,466.9510119946027,2115360.6361523435,434336.9929717735,1681023.6431805697,6.0,1.0,200.85432648915919,587.6001767089842,120.64916471438152,466.9510119946027,2115360.6361523435,434336.9929717735,1681023.6431805697,20.000000000000005,576785.2591665455,1387.69097547338 
 09/05  09:00:00,9.600000000000002,1.0,408.2275682101892,0.0,0.0,127.81483221187138,0.0,0.0,127.81483221187138,16.200000000000004,1.0,809.6109866715727,48.0,1.0,586.3115259857813,6.0,1.0,408.2275682101892,1288.5679987700267,622.2198168136481,666.3481819563784,4638844.795572096,2239991.340529133,2398853.455042962,6.0,1.0,408.2275682101892,1288.5679987700267,622.2198168136481,666.3481819563784,4638844.795572096,2239991.340529133,2398853.455042962,20.0,0.0,1809768.1627641656 
 09/05  10:00:00,9.600000000000002,1.0,543.9986888734611,0.0,0.0,137.76475769799453,0.0,0.0,137.76475769799453,16.200000000000004,1.0,687.0554236817164,48.0,1.0,736.5442857032914,6.0,1.0,543.9986888734611,1923.7998198848503,1188.8824729247027,734.9173469601477,6925679.351585462,4279976.9025289299,2645702.449056532,6.0,1.0,543.9986888734611,1923.7998198848503,1188.8824729247027,734.9173469601477,6925679.351585462,4279976.9025289299,2645702.449056532,20.0,0.0,6560649.234621137 
 09/05  11:00:00,9.600000000000002,1.0,617.2538904995815,0.0,0.0,138.12419985570745,0.0,0.0,138.12419985570745,16.200000000000004,1.0,467.0324348792969,48.0,1.0,815.332131379584,6.0,1.0,617.2538904995815,2325.3008233786615,1588.9284085815437,736.3724147971175,8371082.9641631799,5720142.270893557,2650940.6932696227,6.0,1.0,617.2538904995815,2325.3008233786615,1588.9284085815437,736.3724147971175,8371082.9641631799,5720142.270893557,2650940.6932696227,20.0,0.0,11448490.894558337 
 09/05  12:00:00,9.600000000000002,1.0,648.4480148801006,0.0,0.0,135.41894956842294,4.050000000000001,0.25,137.07519057824443,12.150000000000003,0.75,223.23691264928369,48.0,1.0,858.4207644414198,6.0,1.0,648.4480148801006,2503.6214222779756,1837.4490405121374,666.1723817658383,9013037.120200713,6614816.545843694,2398220.574357018,6.0,1.0,648.4480148801006,2503.6214222779756,1837.4490405121374,666.1723817658383,9013037.120200713,6614816.545843694,2398220.574357018,20.0,0.0,15219626.484290176 
 09/05  13:00:00,9.600000000000002,1.0,631.323241006098,0.0,0.0,127.77600695385344,16.200000000000004,1.0,286.8803225273992,0.0,0.0,127.77600695385344,48.0,1.0,837.2333192975646,6.0,1.0,631.323241006098,2426.7234884556189,1811.625442453998,615.098046001621,8736204.558440227,6521851.592834393,2214352.9656058356,6.0,1.0,631.323241006098,2426.7234884556189,1811.625442453998,615.098046001621,8736204.558440227,6521851.592834393,2214352.9656058356,19.999999999999998,0.0,17155483.471301337 
 09/05  14:00:00,9.600000000000002,1.0,540.6824406883012,0.0,0.0,111.87974130670429,16.200000000000004,1.0,480.7963448871884,0.0,0.0,111.87974130670429,48.0,1.0,727.990051864135,6.0,1.0,540.6824406883012,2000.2445210642209,1477.036791128116,523.2077299361048,7200880.2758311959,5317332.448061217,1883547.8277699773,6.0,1.0,540.6824406883012,2000.2445210642209,1477.036791128116,523.2077299361048,7200880.2758311959,5317332.448061217,1883547.8277699773,20.000000000000005,0.0,16651998.648101313 
 09/05  15:00:00,9.600000000000002,1.0,418.4270376873431,0.0,0.0,95.76413488277378,16.200000000000004,1.0,615.9074289308518,0.0,0.0,95.76413488277378,48.0,1.0,583.7602409294926,6.0,1.0,418.4270376873431,1409.9738981033304,971.721281142632,438.25261696069847,5075906.033171989,3498196.612113475,1577709.4210585145,6.0,1.0,418.4270376873431,1409.9738981033304,971.721281142632,438.25261696069847,5075906.033171989,3498196.612113475,1577709.4210585145,20.0,0.0,14318538.024926594 
 09/05  16:00:00,9.600000000000002,1.0,272.35449399080405,0.0,0.0,75.88643294613988,16.200000000000004,1.0,651.662364143083,0.0,0.0,75.88643294613988,48.0,1.0,406.98293652298568,6.0,1.0,272.35449399080405,779.7897799359016,424.7454436336151,355.0443363022865,2807243.2077692456,1529083.597081014,1278159.6106882315,6.0,1.0,272.35449399080405,779.7897799359016,424.7454436336151,355.0443363022865,2807243.2077692456,1529083.597081014,1278159.6106882315,20.000000000000005,0.0,11030302.917713192 
 09/05  17:00:00,9.600000000000002,1.0,109.02383286188626,0.0,0.0,66.53855555356116,16.200000000000004,1.0,347.68190375850659,0.0,0.0,66.53855555356116,48.0,1.0,189.68363391969948,6.0,1.0,109.02383286188626,335.83367261517358,37.36623474168794,298.46743787348569,1209001.2214146248,134518.44507007657,1074482.7763445485,6.0,1.0,109.02383286188626,335.83367261517358,37.36623474168794,298.46743787348569,1209001.2214146248,134518.44507007657,1074482.7763445485,20.000000000000005,0.0,7537439.204094441 
 09/05  18:00:00,2.4000000000000005,0.25,27.440004634205264,16.200000000000004,0.75,27.362918161012165,16.200000000000004,1.0,64.17847850670207,0.0,0.0,26.767195633334379,48.0,1.0,54.707114132165887,1.5,0.25,27.440004634205264,104.43991387614112,0.04631683350686738,104.39359704263426,375983.689954108,166.7406006247226,375816.9493534833,1.5,0.25,27.440004634205264,104.43991387614112,0.04631683350686738,104.39359704263426,375983.689954108,166.7406006247226,375816.9493534833,20.0,0.0,3924183.7440470166 
 09/05  19:00:00,0.0,0.0,1.9712854387794184,5.4,0.25,2.2384271908216628,4.050000000000001,0.25,3.8492808979486026,0.0,0.0,1.9712854387794184,12.0,0.25,3.889854612286864,0.0,0.0,1.9712854387794184,7.613106776325207,0.0,7.613106776325207,27407.184394770746,0.0,27407.184394770746,0.0,0.0,1.9712854387794184,7.613106776325207,0.0,7.613106776325207,27407.184394770746,0.0,27407.184394770746,20.0,0.0,1276128.6917371229 
 09/05  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1080702.9427890306 
 09/05  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,751565.7080304348 
 09/05  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,255470.07427940955 
 09/05  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,121057.63440113653,0.0 
 09/05  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,493831.372737814,0.0 
 09/06  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,845690.3103669488,0.0 
 09/06  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1144542.1889317134,0.0 
 09/06  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1406032.0665733163,0.0 
 09/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1625053.8419504497,0.0 
 09/06  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1847721.4141100534,0.0 
 09/06  06:00:00,0.0,0.0,10.418534600558325,10.8,0.5,19.303801596289007,0.0,0.0,10.418534600558325,8.100000000000002,0.5,100.24970783131005,24.0,0.5,21.807058445090335,0.0,0.0,10.418534600558325,40.236393373859147,0.0,40.236393373859147,144851.0161458929,0.0,144851.0161458929,0.0,0.0,10.418534600558325,40.236393373859147,0.0,40.236393373859147,144851.0161458929,0.0,144851.0161458929,20.0,1930883.0514805706,0.0 
 09/06  07:00:00,4.800000000000001,0.5,77.04541320782774,10.8,0.5,64.69587086532812,0.0,0.0,61.09147599634579,16.200000000000004,1.0,486.1233818153348,48.0,1.0,170.68397446654448,3.0,0.5,77.04541320782774,255.24347968249934,5.091210354893977,250.15226932760536,918876.5268569975,18328.357277618314,900548.1695793793,3.0,0.5,77.04541320782774,255.24347968249934,5.091210354893977,250.15226932760536,918876.5268569975,18328.357277618314,900548.1695793793,20.0,1390807.2478109587,0.0 
 09/06  08:00:00,9.600000000000002,1.0,241.91820339656784,0.0,0.0,104.576067404613,0.0,0.0,104.576067404613,16.200000000000004,1.0,787.4897981083711,48.0,1.0,395.7740942256769,6.0,1.0,241.91820339656784,670.5019109879584,173.44268141529438,497.0592295726641,2413806.8795566505,624393.6530950597,1789413.2264615908,6.0,1.0,241.91820339656784,670.5019109879584,173.44268141529438,497.0592295726641,2413806.8795566505,624393.6530950597,1789413.2264615908,20.000000000000005,245604.48661750655,115447.50416018468 
 09/06  09:00:00,9.600000000000002,1.0,430.92131854636156,0.0,0.0,128.52311030114579,0.0,0.0,128.52311030114579,16.200000000000004,1.0,852.1319843688942,48.0,1.0,610.8448878263835,6.0,1.0,430.92131854636156,1359.5124694555853,689.9488245450552,669.56364491053,4894244.890040107,2483815.768362199,2410429.121677908,6.0,1.0,430.92131854636156,1359.5124694555853,689.9488245450552,669.56364491053,4894244.890040107,2483815.768362199,2410429.121677908,20.0,0.0,2762356.6779734708 
 09/06  10:00:00,9.600000000000002,1.0,570.728696066906,0.0,0.0,140.2990769734298,0.0,0.0,140.2990769734298,16.200000000000004,1.0,713.2890920695576,48.0,1.0,763.6858013842856,6.0,1.0,570.728696066906,2027.321491148733,1280.5497915494573,746.7716995992757,7298357.368135439,4609979.249578047,2688378.1185573928,6.0,1.0,570.728696066906,2027.321491148733,1280.5497915494573,746.7716995992757,7298357.368135439,4609979.249578047,2688378.1185573928,20.0,0.0,7830495.948419871 
 09/06  11:00:00,9.600000000000002,1.0,653.6595289941575,0.0,0.0,143.1683652014978,0.0,0.0,143.1683652014978,16.200000000000004,1.0,488.81729928725249,48.0,1.0,854.5723451599772,6.0,1.0,653.6595289941575,2472.036322936933,1710.622892317559,761.4134306193746,8899330.76257296,6158242.4123432119,2741088.3502297487,6.0,1.0,653.6595289941575,2472.036322936933,1710.622892317559,761.4134306193746,8899330.76257296,6158242.4123432119,2741088.3502297487,20.0,0.0,12874842.914566618 
 09/06  12:00:00,9.600000000000002,1.0,675.3691334816992,0.0,0.0,141.23006891712735,4.050000000000001,0.25,143.2829839266004,12.150000000000003,0.75,231.10687654490568,48.0,1.0,884.6073095390253,6.0,1.0,675.3691334816992,2616.785992262994,1915.6177137530777,701.1682785099166,9420429.57214678,6896223.769511079,2524205.8026356997,6.0,1.0,675.3691334816992,2616.785992262994,1915.6177137530777,701.1682785099166,9420429.57214678,6896223.769511079,2524205.8026356997,20.0,0.0,16283541.595110603 
 09/06  13:00:00,9.600000000000002,1.0,652.9325561424214,0.0,0.0,131.58931767056556,16.200000000000004,1.0,296.6937688196614,0.0,0.0,131.58931767056556,48.0,1.0,856.1473412070575,6.0,1.0,652.9325561424214,2518.6892380148894,1881.7684771651482,636.9207608497411,9067281.256853603,6774366.517794534,2292914.7390590684,6.0,1.0,652.9325561424214,2518.6892380148894,1881.7684771651482,636.9207608497411,9067281.256853603,6774366.517794534,2292914.7390590684,20.0,0.0,17810039.76072888 
 09/06  14:00:00,9.600000000000002,1.0,577.1433716925477,0.0,0.0,115.27955818330634,16.200000000000004,1.0,511.1256305269229,0.0,0.0,115.27955818330634,48.0,1.0,768.7972056527912,6.0,1.0,577.1433716925477,2142.7148809143338,1607.1148304530353,535.6000504612986,7713773.571291601,5785613.389630927,1928160.181660675,6.0,1.0,577.1433716925477,2142.7148809143338,1607.1148304530353,535.6000504612986,7713773.571291601,5785613.389630927,1928160.181660675,20.0,0.0,17293551.058456147 
