Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 09/07  13:00:00,21.6,1.0,645.8055203019989,0.0,0.0,127.73391969261292,16.200000000000004,1.0,291.6966154367666,0.0,0.0,127.73391969261292,48.0,1.0,836.7754454793351,20.0,0.0,847991.1119425794 
 09/07  14:00:00,21.6,1.0,570.4516546340794,0.0,0.0,111.48318707795736,16.200000000000004,1.0,502.3709057421503,0.0,0.0,111.48318707795736,48.0,1.0,750.5142448987829,20.0,0.0,1125957.006157497 
 09/07  15:00:00,21.6,1.0,447.4210924477246,0.0,0.0,88.97957076551617,16.200000000000004,1.0,655.7201327309622,0.0,0.0,88.97957076551617,48.0,1.0,611.3856994819037,20.0,0.0,1376416.3001468736 
 09/07  16:00:00,21.6,1.0,291.66188966603979,0.0,0.0,68.94126230723012,16.200000000000004,1.0,709.3589807568507,0.0,0.0,68.94126230723012,48.0,1.0,428.6685161515185,20.0,0.0,1566679.06849135 
 09/07  17:00:00,21.6,1.0,132.52666365937214,0.0,0.0,49.806429761214648,16.200000000000004,1.0,609.6130424078647,0.0,0.0,49.806429761214648,48.0,1.0,228.9559182724616,20.0,0.0,1585340.4546672663 
 09/07  18:00:00,5.4,0.25,30.933232408182947,16.200000000000004,0.75,36.18338414040155,16.200000000000004,1.0,339.2883986549817,0.0,0.0,27.37221369642551,48.0,1.0,74.96884316396205,20.0,0.0,1541645.1144763432 
 09/07  19:00:00,0.0,0.0,1.9397081650459849,5.4,0.25,5.185199131949848,4.050000000000001,0.25,26.156037311151417,0.0,0.0,1.9397081650459849,12.0,0.25,3.3422884960990939,20.0,0.0,1361816.8207127373 
 09/07  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1097780.3238136634 
 09/07  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,0.0,819228.6416932829 
 09/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,0.0,591326.9651880299 
 09/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,312431.42777930738 
 09/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1922.9329168275404,81058.4336085997 
 09/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,139707.87239425165,0.0 
 09/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,361079.58822556686,0.0 
 09/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,472509.5263948464,0.0 
 09/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,567690.6774794267,0.0 
 09/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,772091.3720253612,0.0 
 09/08  06:00:00,0.0,0.0,9.18455125193045,10.8,0.5,15.105648018544713,0.0,0.0,9.18455125193045,8.100000000000002,0.5,77.25566614398352,24.0,0.5,19.549422905899765,20.0,1015439.8074091449,0.0 
 09/08  07:00:00,16.200000000000004,0.75,70.7918428388256,5.4,0.25,58.56205096883664,0.0,0.0,56.543931466521417,16.200000000000004,1.0,375.949285061497,48.0,1.0,143.66014979733775,20.0,1049471.2408616793,0.0 
 09/08  08:00:00,21.6,1.0,196.77247648285928,0.0,0.0,97.55499351372139,0.0,0.0,97.55499351372139,16.200000000000004,1.0,557.7817986348814,48.0,1.0,309.112552586431,20.0,948077.8846246336,0.0 
 09/08  09:00:00,21.6,1.0,340.48705440471266,0.0,0.0,122.76913460302055,0.0,0.0,122.76913460302055,16.200000000000004,1.0,623.6492606217,48.0,1.0,471.92799573222796,20.0,665554.4208328796,0.0 
 09/08  10:00:00,21.6,1.0,462.9158625489005,0.0,0.0,135.49118173493617,0.0,0.0,135.49118173493617,16.200000000000004,1.0,556.9588024097423,48.0,1.0,596.9176146980742,20.0,231186.49355464427,0.0 
 09/08  11:00:00,21.6,1.0,526.9411846313656,0.0,0.0,139.5858238788997,0.0,0.0,139.5858238788997,16.200000000000004,1.0,395.76398179434457,48.0,1.0,657.2481132777343,20.0,0.0,189111.47688079848 
 09/08  12:00:00,21.6,1.0,491.0174882625872,0.0,0.0,146.05866013323564,4.050000000000001,0.25,147.79803639468146,12.150000000000003,0.75,202.41645419984097,48.0,1.0,616.3348664064719,20.0,0.0,614407.830939138 
 09/08  13:00:00,21.6,1.0,491.9730242213363,0.0,0.0,138.41445481723413,16.200000000000004,1.0,253.02012126197696,0.0,0.0,138.41445481723413,48.0,1.0,611.6175999343894,20.0,0.0,975827.047407608 
 09/08  14:00:00,21.6,1.0,440.9814923474528,0.0,0.0,119.72056702670059,16.200000000000004,1.0,383.76097349814907,0.0,0.0,119.72056702670059,48.0,1.0,552.371554395898,20.0,0.0,1258860.0875293387 
 09/08  15:00:00,21.6,1.0,157.58659019345078,0.0,0.0,107.02928359571607,16.200000000000004,1.0,177.0116173598972,0.0,0.0,107.02928359571607,48.0,1.0,248.88507874185263,20.0,0.0,1434054.626750931 
 09/08  16:00:00,21.6,1.0,62.06927152360056,0.0,0.0,55.01313633214376,16.200000000000004,1.0,78.26831810108776,0.0,0.0,55.01313633214376,48.0,1.0,112.21699523246598,20.0,0.0,1045030.938810905 
 09/08  17:00:00,21.6,1.0,81.34126445671818,0.0,0.0,65.79207187661619,16.200000000000004,1.0,173.3786202617531,0.0,0.0,65.79207187661619,48.0,1.0,148.9207838990392,20.0,0.0,93411.92077263913 
 09/08  18:00:00,5.4,0.25,31.590516725322304,16.200000000000004,0.75,33.14668492774787,16.200000000000004,1.0,115.04006205473772,0.0,0.0,30.654294566944516,48.0,1.0,65.54186441612753,20.0,0.0,229720.64769922739 
 09/08  19:00:00,0.0,0.0,2.1425389849711666,5.4,0.25,3.376143374251659,4.050000000000001,0.25,11.639819342095175,0.0,0.0,2.1425389849711666,12.0,0.25,4.339636274822076,20.0,0.0,568852.3074081512 
 09/08  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,615214.8192255338 
 09/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,389357.05091232989 
 09/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,128505.75492799563 
 09/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,102361.0638250747,0.0 
 09/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,345980.18028869,0.0 
 09/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,647616.9734530393,0.0 
 09/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,760987.8276292537,0.0 
 09/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,831454.9640658468,0.0 
 09/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,975608.3863374259,0.0 
 09/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1124970.3336791325,0.0 
 09/09  06:00:00,0.0,0.0,9.784120696911608,10.8,0.5,16.83856850531586,0.0,0.0,9.784120696911608,8.100000000000002,0.5,96.97043945214331,24.0,0.5,20.342880138287869,20.0,1395043.7300061193,0.0 
 09/09  07:00:00,16.200000000000004,0.75,82.03474322772381,5.4,0.25,61.14681358367308,0.0,0.0,59.16231687336523,16.200000000000004,1.0,491.261809183276,48.0,1.0,164.09979547578025,20.0,1498536.9789134716,0.0 
 09/09  08:00:00,21.6,1.0,259.2134440488319,0.0,0.0,104.21212856177712,0.0,0.0,104.21212856177712,16.200000000000004,1.0,806.8071482771591,48.0,1.0,394.17023739295197,20.0,1341057.8087743507,0.0 
 09/09  09:00:00,21.6,1.0,434.4422370151429,0.0,0.0,125.98198422090799,0.0,0.0,125.98198422090799,16.200000000000004,1.0,824.8411672907824,48.0,1.0,584.9033898717452,20.0,739026.6831330923,0.0 
 09/09  10:00:00,21.6,1.0,541.3786059354818,0.0,0.0,133.4714372281101,0.0,0.0,133.4714372281101,16.200000000000004,1.0,655.9937915717707,48.0,1.0,690.4930653539002,20.0,143312.55010171969,14388.520536053868 
 09/09  11:00:00,21.6,1.0,549.1974272360185,0.0,0.0,137.00268625959,0.0,0.0,137.00268625959,16.200000000000004,1.0,404.65921161564457,48.0,1.0,678.1583789878066,20.0,0.0,345649.183378994 
 09/09  12:00:00,21.6,1.0,571.3270202032163,0.0,0.0,133.86573294503348,4.050000000000001,0.25,136.37315573019883,12.150000000000003,0.75,202.74953816133758,48.0,1.0,697.6903590743491,20.0,0.0,839256.9975279698 
 09/09  13:00:00,21.6,1.0,561.3392090820684,0.0,0.0,126.62355506950837,16.200000000000004,1.0,264.94039709613488,0.0,0.0,126.62355506950837,48.0,1.0,688.7236552287955,20.0,0.0,1265467.8971151666 
 09/09  14:00:00,21.6,1.0,492.236109428246,0.0,0.0,118.41565176917013,16.200000000000004,1.0,426.24981379254145,0.0,0.0,118.41565176917013,48.0,1.0,616.3364256194093,20.0,0.0,1639712.4156955449 
 09/09  15:00:00,21.6,1.0,244.23862270243394,0.0,0.0,129.9650865089808,16.200000000000004,1.0,297.900949380406,0.0,0.0,129.9650865089808,48.0,1.0,358.4003713665414,20.0,0.0,1882770.643534422 
 09/09  16:00:00,21.6,1.0,100.88525654392083,0.0,0.0,84.95934983938732,16.200000000000004,1.0,125.14456034599431,0.0,0.0,84.95934983938732,48.0,1.0,179.76477315782425,20.0,0.0,1872214.7638221647 
 09/09  17:00:00,21.6,1.0,30.992099724956988,0.0,0.0,30.329208351377106,16.200000000000004,1.0,34.50927760428096,0.0,0.0,30.329208351377106,48.0,1.0,59.35807669292167,20.0,0.0,1317203.2636848496 
 09/09  18:00:00,5.4,0.25,21.459829079098179,16.200000000000004,0.75,21.89912230098944,16.200000000000004,1.0,34.72819156778108,0.0,0.0,21.392948218911024,48.0,1.0,42.339659467037559,20.0,0.0,278246.4300687438 
 09/09  19:00:00,0.0,0.0,1.666405183473417,5.4,0.25,2.0504212891409168,4.050000000000001,0.25,4.72013441207496,0.0,0.0,1.666405183473417,12.0,0.25,3.3762693058787929,20.0,55694.15103607552,4961.846090250587 
 09/09  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3735.3659239923219,57759.41675783261 
 09/09  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,241309.0856138325 
 09/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,237600.35294806746 
 09/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,110449.73329621188 
 09/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,63642.596958032926,957.167338025011 
 09/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,230966.645718755,0.0 
 09/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,414385.76174319317,0.0 
 09/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,500195.69070441476,0.0 
 09/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,644190.2159074561,0.0 
 09/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,833184.1543423925,0.0 
 09/10  06:00:00,0.0,0.0,1.6321320711901013,10.8,0.5,1.6461355384218122,0.0,0.0,1.6321320711901013,8.100000000000002,0.5,1.8187602794823193,24.0,0.5,3.1973431404774739,20.0,1016046.2607412322,0.0 
 09/10  07:00:00,16.200000000000004,0.75,11.397133681023187,5.4,0.25,11.33649373692076,0.0,0.0,11.332900889374234,16.200000000000004,1.0,12.42898339963472,48.0,1.0,22.17043275008833,20.0,1311574.2608512208,0.0 
 09/10  08:00:00,21.6,1.0,39.8382333988869,0.0,0.0,38.17108337791468,0.0,0.0,38.17108337791468,16.200000000000004,1.0,44.36366527993901,48.0,1.0,75.3379495589206,20.0,1461274.7088529743,0.0 
 09/10  09:00:00,21.6,1.0,131.49806392599639,0.0,0.0,101.34090338932237,0.0,0.0,101.34090338932237,16.200000000000004,1.0,162.4980353985231,48.0,1.0,224.25296818437458,20.0,1490858.3400122547,0.0 
 09/10  10:00:00,21.6,1.0,270.3517535914564,0.0,0.0,148.14342575126177,0.0,0.0,148.14342575126177,16.200000000000004,1.0,299.7029193869457,48.0,1.0,392.8189964265229,20.0,1225819.169274129,0.0 
 09/10  11:00:00,21.6,1.0,371.4254008223304,0.0,0.0,157.07962798103683,0.0,0.0,157.07962798103683,16.200000000000004,1.0,285.05124204314748,48.0,1.0,496.7012346773343,20.0,951357.1339660856,0.0 
 09/10  12:00:00,21.6,1.0,583.1815691053175,0.0,0.0,133.99545104478086,4.050000000000001,0.25,137.12162245684395,12.150000000000003,0.75,198.59423867696058,48.0,1.0,707.0159756627816,20.0,715835.4259512967,0.0 
 09/10  13:00:00,21.6,1.0,644.8610557878513,0.0,0.0,125.27956421421426,16.200000000000004,1.0,291.0491730024225,0.0,0.0,125.27956421421426,48.0,1.0,806.4014899024382,20.0,452311.12401889186,0.0 
 09/10  14:00:00,21.6,1.0,577.1546339708375,0.0,0.0,111.8048452470219,16.200000000000004,1.0,499.63347860205,0.0,0.0,111.8048452470219,48.0,1.0,729.963248487361,20.0,225037.49403601836,0.0 
 09/10  15:00:00,21.6,1.0,429.9785026383456,0.0,0.0,96.08962768644139,16.200000000000004,1.0,606.9892112507505,0.0,0.0,96.08962768644139,48.0,1.0,552.7183371020527,20.0,33290.81021420033,6892.465964360868 
 09/10  16:00:00,21.6,1.0,263.91145789509207,0.0,0.0,83.0538069281915,16.200000000000004,1.0,579.0706197524762,0.0,0.0,83.0538069281915,48.0,1.0,353.9514822336043,20.0,0.0,67150.53759111926 
 09/10  17:00:00,21.6,1.0,124.03141918576475,0.0,0.0,60.34266697799206,16.200000000000004,1.0,447.14730423702386,0.0,0.0,60.34266697799206,48.0,1.0,194.53925257337284,20.0,0.0,112204.67852084202 
 09/10  18:00:00,10.8,0.5,32.52956878427058,10.8,0.5,33.012614148417508,16.200000000000004,1.0,186.36164839193516,0.0,0.0,29.683177335943296,48.0,1.0,66.58768204045593,20.0,0.0,150010.61510386977 
 09/10  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,136853.68666512086 
 09/10  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,52925.26597942925 
 09/10  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,65700.40362508917,0.0 
 09/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,249980.881151982,0.0 
 09/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,575991.8606091756,0.0 
 09/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,802669.8103911923,0.0 
 09/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,831444.0570693428,0.0 
 09/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,798776.1948988146,0.0 
 09/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,904760.1365750507,0.0 
 09/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1033589.7387597447,0.0 
 09/11  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1159240.2569544672,0.0 
 09/11  06:00:00,0.0,0.0,5.7788916258644449,10.8,0.5,6.506435962804863,0.0,0.0,5.7788916258644449,8.100000000000002,0.5,16.59986666779469,24.0,0.5,11.363651353884777,20.0,1263384.4967719073,0.0 
 09/11  07:00:00,16.200000000000004,0.75,35.809148537297598,5.4,0.25,34.27528644881798,0.0,0.0,34.15581807859226,16.200000000000004,1.0,68.61451350862726,48.0,1.0,68.27910070170367,20.0,1353990.967638949,0.0 
 09/11  08:00:00,21.6,1.0,69.72323952336727,0.0,0.0,64.08626038254062,0.0,0.0,64.08626038254062,16.200000000000004,1.0,87.90717820278512,48.0,1.0,130.07383681209769,20.0,1379899.6495520394,0.0 
 09/11  09:00:00,21.6,1.0,166.27781411073165,0.0,0.0,99.35318441689729,0.0,0.0,99.35318441689729,16.200000000000004,1.0,227.91008790941386,48.0,1.0,255.52798775739127,20.0,1345813.933940578,0.0 
 09/11  10:00:00,21.6,1.0,485.20942698343819,0.0,0.0,133.34347310146937,0.0,0.0,133.34347310146937,16.200000000000004,1.0,557.8364174349232,48.0,1.0,602.2386320872954,20.0,1165275.130051483,0.0 
 09/11  11:00:00,21.6,1.0,691.8601022502315,0.0,0.0,145.67256266877014,0.0,0.0,145.67256266877014,16.200000000000004,1.0,486.776901974931,48.0,1.0,847.9635617281487,20.0,794565.4026952204,0.0 
 09/11  12:00:00,21.6,1.0,720.5757319044828,0.0,0.0,145.5843955862328,4.050000000000001,0.25,149.5763901827914,12.150000000000003,0.75,232.30660455586748,48.0,1.0,891.835894558695,20.0,461777.72371331698,0.0 
 09/11  13:00:00,21.6,1.0,693.6074719066977,0.0,0.0,135.21083758596144,16.200000000000004,1.0,311.26178030691798,0.0,0.0,135.21083758596144,48.0,1.0,858.0759580771767,20.0,247375.00063475257,0.0 
 09/11  14:00:00,21.6,1.0,601.450448534774,0.0,0.0,114.92838686944528,16.200000000000004,1.0,519.0748795843684,0.0,0.0,114.92838686944528,48.0,1.0,751.5350396028721,20.0,65817.40967024144,1039.400772964837 
 09/11  15:00:00,21.6,1.0,470.29297164752168,0.0,0.0,91.46314604571686,16.200000000000004,1.0,668.3894112922943,0.0,0.0,91.46314604571686,48.0,1.0,603.8669259142538,20.0,0.0,131096.5006625934 
 09/11  16:00:00,21.6,1.0,303.54424747118795,0.0,0.0,69.77133462083802,16.200000000000004,1.0,707.0530810151877,0.0,0.0,69.77133462083802,48.0,1.0,411.04911775028418,20.0,0.0,341895.5923800797 
 09/11  17:00:00,21.6,1.0,142.35549333826689,0.0,0.0,47.67869404081989,16.200000000000004,1.0,618.2801801351538,0.0,0.0,47.67869404081989,48.0,1.0,218.9360575226844,20.0,0.0,505070.7677534007 
 09/11  18:00:00,10.8,0.5,32.32065814628045,10.8,0.5,31.97512937742276,16.200000000000004,1.0,315.75762231355477,0.0,0.0,26.53230475426154,48.0,1.0,66.98085195336812,20.0,0.0,528904.0892117794 
 09/11  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,427093.2409723999 
 09/11  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,221732.31335846289 
 09/11  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40841.86620998362,23532.841170722895 
 09/11  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,305896.4584196377,0.0 
 09/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,677571.4893010857,0.0 
 09/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1013821.1148475375,0.0 
 09/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1266148.1446042739,0.0 
 09/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1401798.0316341015,0.0 
 09/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1530272.2459119587,0.0 
 09/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1634687.6753840163,0.0 
 09/12  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1756497.6733603669,0.0 
 09/12  06:00:00,0.0,0.0,8.737481042648615,10.8,0.5,13.35626962166171,0.0,0.0,8.737481042648615,8.100000000000002,0.5,82.54528798459832,24.0,0.5,18.085141375798984,20.0,1891270.4121944812,0.0 
 09/12  07:00:00,16.200000000000004,0.75,74.4365637103642,5.4,0.25,54.177987975003478,0.0,0.0,53.70293173844679,16.200000000000004,1.0,379.7011854735724,48.0,1.0,136.82357050885413,20.0,2005134.0878055073,0.0 
 09/12  08:00:00,21.6,1.0,214.37302177547287,0.0,0.0,94.28103758940219,0.0,0.0,94.28103758940219,16.200000000000004,1.0,580.1904095966957,48.0,1.0,310.8709500149448,20.0,1990103.3930575257,0.0 
 09/12  09:00:00,21.6,1.0,443.89834125420807,0.0,0.0,124.33486475394554,0.0,0.0,124.33486475394554,16.200000000000004,1.0,804.2694288830096,48.0,1.0,568.0262827458633,19.999999999999998,1767988.3725794433,0.0 
 09/12  10:00:00,21.6,1.0,615.227685758204,0.0,0.0,142.12543188005459,0.0,0.0,142.12543188005459,16.200000000000004,1.0,717.9136392534529,48.0,1.0,759.4295097942569,20.0,1366466.785532067,0.0 
 09/12  11:00:00,21.6,1.0,703.9763886801368,0.0,0.0,144.7615217895828,0.0,0.0,144.7615217895828,16.200000000000004,1.0,491.34866045209159,48.0,1.0,852.6843407191534,20.0,1012337.0396004769,0.0 
 09/12  12:00:00,21.6,1.0,708.0950669392223,0.0,0.0,140.27092071150674,4.050000000000001,0.25,144.5464018456607,12.150000000000003,0.75,224.1610405074034,48.0,1.0,865.3200892359815,20.000000000000008,738156.9944342692,0.0 
 09/12  13:00:00,21.6,1.0,682.831965991508,0.0,0.0,130.3691425963444,16.200000000000004,1.0,304.81308097453839,0.0,0.0,130.3691425963444,48.0,1.0,834.4004899594565,20.000000000000005,497870.018891347,0.0 
 09/12  14:00:00,21.6,1.0,604.180714126917,0.0,0.0,113.91304236540813,16.200000000000004,1.0,518.9331163070301,0.0,0.0,113.91304236540813,48.0,1.0,745.3660574127997,20.0,268373.14624603357,0.0 
 09/12  15:00:00,21.6,1.0,476.4946982682124,0.0,0.0,90.42760648944759,16.200000000000004,1.0,674.0469985654494,0.0,0.0,90.42760648944759,48.0,1.0,603.1301826743985,20.0,53603.72784812953,8635.29429253831 
 09/12  16:00:00,21.6,1.0,312.93358671503929,0.0,0.0,65.77256631784847,16.200000000000004,1.0,730.6598792416692,0.0,0.0,65.77256631784847,48.0,1.0,418.07184606430726,20.0,0.0,104620.52194585811 
 09/12  17:00:00,21.6,1.0,145.53504243963858,0.0,0.0,45.76603382202157,16.200000000000004,1.0,630.8311703293837,0.0,0.0,45.76603382202157,48.0,1.0,218.48815840042085,20.000000000000005,0.0,132900.80230118623 
 09/12  18:00:00,10.8,0.5,32.17961689287677,10.8,0.5,30.5178559395028,16.200000000000004,1.0,319.60722534077038,0.0,0.0,25.49910788016301,48.0,1.0,65.02930955497208,20.0,0.0,149677.36169277045 
 09/12  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,83851.29358592953 
 09/12  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,72281.55454483495,0.0 
 09/12  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,277910.67895235019,0.0 
 09/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,604544.3988363384,0.0 
