Date/Time,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1:Zone Other Equipment Total Heating Rate [W](Hourly),BLOCK1:ZONE1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),BLOCK1:ZONE1_WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_FLOOR:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S_WIN_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S_WIN_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1:Zone Mean Air Temperature [C](Hourly:ON),BLOCK1:ZONE1:Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:Zone Air System Sensible Heating Rate [W](Hourly),BLOCK1:ZONE1:Zone Air System Sensible Cooling Rate [W](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 01/05  11:00:00,80.0,819.75,200.0,7311.944505853022,379.7018740300815,86.19944692331888,86.19944692331888,850.7011214758563,84.55364437577666,431.11532420337076,850.7011214758563,850.7011214758563,26.982161646364724,0.5406475274421705,0.0,2033.8753687623567,720000.0,7286777.118252476,0.0,0.0 
 01/05  12:00:00,60.25,810.0,200.0,7290.775396745874,154.42425834491199,78.50963904104109,78.50963904104109,841.512537642473,86.25940592491972,441.1457986845927,841.512537642473,841.512537642473,26.999513692116964,0.5360611011182918,0.0,3796.187933416715,720000.0,13665309.268542842,0.0,0.0 
 01/05  13:00:00,31.75,863.5,200.0,7314.832681195434,63.51219386173682,63.51219386173682,200.29638838148339,839.1592194383607,84.00191579565456,431.98147779788476,839.1592194383607,839.1592194383607,26.999944773312934,0.5324875477348798,0.0,4684.38740877937,720000.0,16863678.40641829,0.0,0.0 
 01/05  14:00:00,12.25,851.25,200.0,6581.572139582142,43.686487475848199,43.686487475848199,374.9749294829188,756.0935735126468,69.53534696149353,360.6290645158689,756.0935735126468,756.0935735126468,26.999993138970525,0.529310289921443,0.0,4850.318283553295,720000.0,17461131.101041918,0.0,0.0 
 01/05  15:00:00,0.75,775.25,200.0,5180.363538303416,23.612171476184764,23.612171476184764,479.1676031638482,601.5351480477641,46.04030229208446,242.69162238961645,601.5351480477641,601.5351480477641,26.999999225414123,0.5342543449990426,0.0,4146.502404833723,720000.0,14927407.01348534,0.0,0.0 
 01/05  16:00:00,3.5,504.5,200.0,2816.188095295192,11.720309052440163,11.720309052440163,394.3394355376845,339.3209031383249,17.692432201459928,96.78547997259608,339.3209031383249,339.3209031383249,26.999999940585356,0.5371080243614067,0.0,2642.620767433306,720000.0,9513434.643061657,0.0,0.0 
 01/05  17:00:00,7.0,43.0,200.0,294.8432138241618,4.534980420174164,4.534980420174164,58.20975926027248,38.23133208101012,1.7226087005168936,9.320711208501454,38.23133208101012,38.23133208101012,26.999999998795034,0.540995401462832,0.0,574.249805238272,720000.0,2067299.296614299,0.0,0.0 
 01/05  18:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.92048666643752,0.5448418984171088,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/05  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.638675667821688,0.540890075061169,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/05  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.058220168764735,0.5385396883336842,346.2060487334841,0.0,720000.0,0.0,1241861.4356640583,0.0 
 01/05  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000001690030673,0.5420760695684128,999.099968962609,0.0,720000.0,0.0,3596757.419838919,0.0 
 01/05  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000004810496,0.5414616688001872,1372.4938143877512,0.0,720000.0,0.0,4940977.657659583,0.0 
 01/05  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0000000015969,0.5418605476676579,1596.7173260587125,0.0,720000.0,0.0,5748182.371188935,0.0 
 01/05  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000059516,0.5413973528456573,1702.981977502823,0.0,720000.0,0.0,6130735.118909793,0.0 
 01/06  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000233,0.5427528428285419,1794.542847170265,0.0,720000.0,0.0,6460354.249808973,0.0 
 01/06  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0000000000001,0.5434229313413137,1871.941026723118,0.0,720000.0,0.0,6738987.696203055,0.0 
 01/06  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000008,0.5384940198486451,1810.1473913507398,0.0,720000.0,0.0,6516530.608862655,0.0 
 01/06  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5351944629689438,1693.8629651172824,0.0,720000.0,0.0,6097906.6744222179,0.0 
 01/06  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5403391317499351,1761.0057780506587,0.0,720000.0,0.0,6339620.800982371,0.0 
 01/06  06:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5413129387347887,1838.4535963319348,0.0,720000.0,0.0,6618432.946794967,0.0 
 01/06  07:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5419389981876923,1869.5775808371323,0.0,720000.0,0.0,6730479.291013678,0.0 
 01/06  08:00:00,45.5,167.0,200.0,1325.6830503071338,232.53093729890458,25.607639311783655,25.607639311783655,168.63640573409257,12.28480126130251,62.15863303626918,168.63640573409257,168.63640573409257,20.0,0.5422844818221104,1524.5075720024243,0.0,720000.0,0.0,5488227.259208727,0.0 
 01/06  09:00:00,108.5,698.0,200.0,5161.407592747273,663.7121470631967,77.3356214186117,77.3356214186117,625.791181410031,51.12072829801908,259.51603754917189,625.791181410031,625.791181410031,21.028226982948085,0.5362705729226471,128.75556792296994,0.0,720000.0,0.0,463520.04452269189,0.0 
 01/06  10:00:00,100.5,813.75,200.0,6836.4604375661169,586.2984621532017,88.06781233866082,88.06781233866082,806.2227397728061,74.62008011978395,379.0225942011846,806.2227397728061,806.2227397728061,26.155093554093019,0.5357106037479331,0.0,416.23708383027749,720000.0,1485246.467104191,0.0,0.0 
 01/06  11:00:00,83.75,898.5,200.0,7953.817003136098,410.7979966150996,91.88093366483105,91.88093366483105,924.5191008149861,92.16760133402343,468.88302864626118,924.5191008149861,924.5191008149861,26.999999924805686,0.5324992358895913,0.0,3223.8114968301144,720000.0,11605721.252945338,0.0,0.0 
 01/06  12:00:00,60.0,931.75,200.0,8219.713573445042,172.07970233948019,86.58494409159875,86.58494409159875,946.3942428360001,97.65742010185974,498.1036205284428,946.3942428360001,946.3942428360001,26.99999999111428,0.5292724665795927,0.0,5126.595117815468,720000.0,18455742.40536297,0.0,0.0 
 01/06  13:00:00,38.0,958.25,200.0,8146.070458571747,72.38129678085622,72.38129678085622,224.08753254431967,934.9322384685743,94.15753854880237,482.1882313939543,934.9322384685743,934.9322384685743,26.999999998661204,0.5257658018232831,0.0,6064.705799763537,720000.0,21832940.87618745,0.0,0.0 
 01/06  14:00:00,12.75,915.0,200.0,7072.6391375694279,46.81722958016297,46.81722958016297,401.9081246917425,812.4176356275559,75.12917446322098,387.4991296469926,812.4176356275559,812.4176356275559,26.999999999790299,0.525807073834561,0.0,5968.739500311741,720000.0,21487462.200652798,0.0,0.0 
 01/06  15:00:00,1.0,777.5,200.0,5205.045712627405,24.151138979413,24.151138979413,480.61317272972328,604.4077090954393,46.701420005258189,244.10791656757386,604.4077090954393,604.4077090954393,26.99999999997162,0.5264358111291922,0.0,4917.6552355831959,720000.0,17703558.848037229,0.0,0.0 
 01/06  16:00:00,6.5,471.5,200.0,2684.371449152063,13.979823431703072,13.979823431703072,376.2631072312328,323.9491091339028,17.404190323038486,93.57428683304679,323.9491091339028,323.9491091339028,26.999999999997394,0.5284478648081281,0.0,3119.265619104459,720000.0,11229356.22877064,0.0,0.0 
 01/06  17:00:00,7.0,44.5,200.0,302.28217440739118,4.560827490527835,4.560827490527835,59.73870369595551,39.19643267388814,1.75735509101988,9.401666250658482,39.19643267388814,39.19643267388814,26.999999999999916,0.5360746530002747,0.0,872.8090196367679,720000.0,3142112.4706922185,0.0,0.0 
 01/06  18:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84023155768378,0.53703588864684,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/06  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05345420006421,0.5362575818579973,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/06  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.670506923564653,0.5326644555628957,38.590807992106238,0.0,720000.0,0.0,138437.87418652155,0.0 
 01/06  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000339397244,0.531466638602855,483.114945855141,0.0,720000.0,0.0,1739213.3884200748,0.0 
 01/06  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000004121796,0.5351485002598667,947.7396489260747,0.0,720000.0,0.0,3411862.730235666,0.0 
 01/06  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000009596,0.535034039104955,1225.7594975686394,0.0,720000.0,0.0,4412734.191099136,0.0 
 01/06  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000246,0.5301519962867709,1263.6914365431849,0.0,720000.0,0.0,4549289.17155149,0.0 
 01/07  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000065,0.5339805332497406,1369.9401616739954,0.0,720000.0,0.0,4931784.58202628,0.0 
 01/07  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,0.5372604787284981,1530.5971616418195,0.0,720000.0,0.0,5510149.781910546,0.0 
 01/07  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.538696853749541,1632.195902861089,0.0,720000.0,0.0,5875905.250299921,0.0 
 01/07  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5413857558615338,1742.094168287153,0.0,720000.0,0.0,6271539.005833752,0.0 
 01/07  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5414014603051987,1792.9198995352215,0.0,720000.0,0.0,6454511.6383268,0.0 
 01/07  06:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5409349046105978,1813.326596213035,0.0,720000.0,0.0,6527975.746366926,0.0 
 01/07  07:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5408865538795802,1824.6267558880869,0.0,720000.0,0.0,6568656.321197111,0.0 
 01/07  08:00:00,46.5,172.75,200.0,1354.7032826756388,237.94311022587963,26.125510031692899,26.125510031692899,172.29011106288025,12.606632428883354,63.732208724643729,172.29011106288025,172.29011106288025,20.0,0.539250901728919,1430.8513699383557,0.0,720000.0,0.0,5151064.931778082,0.0 
 01/07  09:00:00,114.0,733.25,200.0,5385.859423670111,692.0189190697543,80.98821160134782,80.98821160134782,652.578886324442,53.871869451874157,273.0287268386847,652.578886324442,652.578886324442,21.132949517138348,0.5378729009899244,102.14972287709,0.0,720000.0,0.0,367739.00235752385,0.0 
 01/07  10:00:00,109.25,879.0,200.0,7345.271477009172,630.7851259210722,95.22336295414132,95.22336295414132,865.830893893429,80.86531643063529,409.8672322616585,865.830893893429,865.830893893429,26.398013473377938,0.5405024935612885,0.0,511.73400912837487,720000.0,1838838.655073264,0.0,0.0 
 01/07  11:00:00,88.5,943.5,200.0,8340.981206992816,431.2088231747669,96.7350537446535,96.7350537446535,969.3745790960384,97.14890371993818,492.9157054858375,969.3745790960384,969.3745790960384,26.999999925771058,0.5373929137101632,0.0,3521.4417107440824,720000.0,12677190.01969678,0.0,0.0 
 01/07  12:00:00,63.25,965.5,200.0,8524.92908873599,179.7570353569638,90.29918640065235,90.29918640065235,981.654788719766,101.73445091736245,517.1711124433803,981.654788719766,981.654788719766,26.999999990773604,0.5362025302501401,0.0,5334.168788359875,720000.0,19203007.618274213,0.0,0.0 
 01/07  13:00:00,38.5,958.75,200.0,8155.9132922655239,72.91964263428467,72.91964263428467,224.70627087907577,936.1450706799926,94.69896259655434,482.9161084194541,936.1450706799926,936.1450706799926,26.999999998630785,0.5364334233007042,0.0,5884.729796890781,720000.0,21185027.26575736,0.0,0.0 
 01/07  14:00:00,12.0,923.25,200.0,7125.962816707051,46.73854651278188,46.73854651278188,405.05579492046538,818.4184914614361,76.043090418058,390.00232003253259,818.4184914614361,818.4184914614361,26.999999999800197,0.5349295882127632,0.0,5574.212265636508,720000.0,20067164.155846254,0.0,0.0 
 01/07  15:00:00,0.0,821.25,200.0,5478.964361089897,24.709637631819438,24.709637631819438,506.9120898822367,636.1190003267602,49.41927526363888,256.190573819183,636.1190003267602,636.1190003267602,26.999999999975004,0.535201447468381,0.0,4591.947920258739,720000.0,16531012.51287707,0.0,0.0 
 01/07  16:00:00,2.75,552.0,200.0,3057.9812690184719,12.098753944969286,12.098753944969286,428.8288227399486,368.40363468628257,19.63668597551247,104.37639289445176,368.40363468628257,368.40363468628257,26.999999999997838,0.5368337953780344,0.0,2980.967173397323,720000.0,10731481.824225899,0.0,0.0 
 01/07  17:00:00,5.5,64.5,200.0,387.82733632676357,4.111371389580981,4.111371389580981,77.73781018380019,50.29813101090983,1.652945088738783,8.98106681275218,50.29813101090983,50.29813101090983,26.999999999999944,0.5397631405429577,0.0,801.9622866660827,720000.0,2887064.231997788,0.0,0.0 
 01/07  18:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.473085341117576,0.540753195651196,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/07  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.432066469614548,0.5389269365749002,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/07  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.181578852864214,0.5376507097957939,206.6123392136994,0.0,720000.0,0.0,738672.2240103368,0.0 
 01/07  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00004038610327,0.5403611225504563,866.9048216486972,0.0,720000.0,0.0,3120800.254840493,0.0 
 01/07  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000969683688,0.54273094478526,1325.0380856425514,0.0,720000.0,0.0,4770135.652746001,0.0 
 01/07  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000032371273,0.543442701272131,1602.5871306710065,0.0,720000.0,0.0,5769313.617331954,0.0 
 01/07  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000001241149,0.5444081443020925,1780.944023586154,0.0,720000.0,0.0,6411398.482802373,0.0 
 01/08  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000052084,0.5446720725738903,1885.3536045172098,0.0,720000.0,0.0,6787272.9761718329,0.0 
 01/08  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000002268,0.5446790793526604,1935.1943146545378,0.0,720000.0,0.0,6966699.532752363,0.0 
 01/08  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0000000000001,0.5453428110575531,1981.9550326464496,0.0,720000.0,0.0,7135038.11752704,0.0 
 01/08  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000008,0.5438717390481431,1979.5138775527803,0.0,720000.0,0.0,7126249.959190004,0.0 
 01/08  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5416905952770494,1917.4496390937964,0.0,720000.0,0.0,6902818.700737666,0.0 
 01/08  06:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5419178861102065,1895.050549358006,0.0,720000.0,0.0,6822181.977688821,0.0 
 01/08  07:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,0.5429842636214814,1914.4455722325166,0.0,720000.0,0.0,6892004.060037058,0.0 
 01/08  08:00:00,44.25,140.25,200.0,1184.2944528227045,207.67732149389807,24.874314739130207,24.874314739130207,150.812430266241,11.54752872000552,58.24025918165721,150.812430266241,150.812430266241,20.0,0.5424955844373139,1587.5161475945675,0.0,720000.0,0.0,5715058.131340444,0.0 
 01/08  09:00:00,107.25,619.25,200.0,4709.758443549781,604.6495162161779,75.30580558911893,75.30580558911893,571.7327522328376,47.94156249924339,242.36603095456099,571.7327522328376,571.7327522328376,20.602442073810587,0.5394977647920409,225.30533909445968,0.0,720000.0,0.0,811099.220740055,0.0 
 01/08  10:00:00,102.0,823.5,200.0,6914.127523839994,593.4998702406567,89.38875860271398,89.38875860271398,815.3099070599983,75.93052723046961,383.9528509432884,815.3099070599983,815.3099070599983,25.555527017438167,0.5442312054142979,0.0,250.68434713517096,720000.0,896964.4803075615,0.0,0.0 
 01/08  11:00:00,87.25,925.5,200.0,8192.339639309226,423.59837780802618,95.34236786629622,95.34236786629622,952.2164611767792,95.674445943952,484.0504329495169,952.2164611767792,952.2164611767792,26.99999999999844,0.5445782865162081,0.0,2831.8697589254745,720000.0,10194731.132129047,0.0,0.0 
 01/08  12:00:00,64.0,965.75,200.0,8534.27361225936,180.53050249789744,90.92535005719911,90.92535005719911,982.8328787371733,102.26288223301538,518.0397558935905,982.8328787371733,982.8328787371733,26.99999999999983,0.5404051256983821,0.0,4931.770719115546,720000.0,17754374.5888156,0.0,0.0 
 01/08  13:00:00,38.5,959.75,200.0,8164.519049006109,73.15051640169887,73.15051640169887,225.02557898492254,937.1343135990405,95.2072160724355,483.3796030430923,937.1343135990405,937.1343135990405,26.99999999999998,0.5386391886330015,0.0,5727.149975381815,720000.0,20617739.91137448,0.0,0.0 
 01/08  14:00:00,12.0,924.5,200.0,7136.6713811764579,47.004283464606348,47.004283464606348,405.78450370938676,819.6651067586024,76.59512600528734,390.508737844641,819.6651067586024,819.6651067586024,26.999999999999998,0.5377349228954416,0.0,5567.854146988044,720000.0,20044274.929156949,0.0,0.0 
 01/08  15:00:00,0.0,823.75,200.0,5497.157008685535,25.001400115822166,25.001400115822166,508.7012312096934,638.2564042953079,50.002800231644339,256.95173446899289,638.2564042953079,638.2564042953079,27.0,0.5349796157542632,0.0,4683.176370076558,720000.0,16859434.93227561,0.0,0.0 
 01/08  16:00:00,2.25,563.0,200.0,3105.7966723148367,11.953865273645772,11.953865273645772,436.1962168076565,374.1801757614547,20.153102951249548,105.5287367655966,374.1801757614547,374.1801757614547,27.0,0.5367850248690769,0.0,3084.044478797722,720000.0,11102560.1236718,0.0,0.0 
 01/08  17:00:00,4.5,80.5,200.0,435.79023438794885,3.865217031185602,3.865217031185602,87.87437462805792,56.528502230380379,1.6348998664610233,8.84458726242714,56.528502230380379,56.528502230380379,27.0,0.5398304715146305,0.0,876.0974557755934,720000.0,3153950.8407921364,0.0,0.0 
 01/08  18:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.612714819826306,0.539560870146008,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/08  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65533383025392,0.5382638853130808,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/08  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.277916811312346,0.5368718479047492,155.70066569035846,0.0,720000.0,0.0,556895.5401419201,0.0 
 01/08  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000026608095714,0.5398775584677598,826.0184498709868,0.0,720000.0,0.0,2973629.837479013,0.0 
 01/08  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000615521299,0.5427267223886625,1300.9469014380473,0.0,720000.0,0.0,4683407.930489689,0.0 
 01/08  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000002058023,0.5451005186871698,1626.9916226360722,0.0,720000.0,0.0,5857169.807808537,0.0 
 01/08  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000822668,0.5456286709889499,1834.9805015387124,0.0,720000.0,0.0,6605929.804137066,0.0 
 01/09  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000036068,0.5465679778163208,1957.6152898982819,0.0,720000.0,0.0,7047415.043571087,0.0 
 01/09  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000001657,0.5459234242812552,2006.6997061248433,0.0,720000.0,0.0,7224118.942046517,0.0 
 01/09  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000079,0.5465017771365814,2051.759617212492,0.0,720000.0,0.0,7386334.621964835,0.0 
 01/09  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5453605724144337,2047.8487534979343,0.0,720000.0,0.0,7372255.512592555,0.0 
 01/09  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5448180133044761,2031.2676279302537,0.0,720000.0,0.0,7312563.460548917,0.0 
 01/09  06:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5446466991610699,2026.2005938844332,0.0,720000.0,0.0,7294322.13798396,0.0 
 01/09  07:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5430545439637968,1988.6028484674155,0.0,720000.0,0.0,7158970.254482698,0.0 
 01/09  08:00:00,50.75,174.75,200.0,1423.8573672016,252.66150803888289,27.836701523817049,27.836701523817049,181.2083928711443,13.531140539278116,68.18171331190443,181.2083928711443,181.2083928711443,20.0,0.5432005442151293,1573.6651104408557,0.0,720000.0,0.0,5665194.3975870809,0.0 
 01/09  09:00:00,115.75,740.25,200.0,5430.876253359786,698.8600029564075,82.11846282063684,82.11846282063684,657.9967707264025,54.738449753510149,276.24641917400728,657.9967707264025,657.9967707264025,21.094145734579255,0.5383629574934428,136.56647624942887,0.0,720000.0,0.0,491639.31449794399,0.0 
 01/09  10:00:00,109.5,876.25,200.0,7323.457869338148,630.3133387763865,95.41272048404028,95.41272048404028,863.3179539416449,81.0949555853704,408.9957010788265,863.3179539416449,863.3179539416449,26.37819246753456,0.5398298398884529,0.0,484.0952487677763,720000.0,1742146.6588205188,0.0,0.0 
 01/09  11:00:00,86.25,916.25,200.0,8109.6138538840209,420.2663319767075,94.44041159155177,94.44041159155177,942.6266637197446,94.94953020923305,478.91969967499679,942.6266637197446,942.6266637197446,26.999999989315066,0.5358383945564637,0.0,3364.0073971499598,720000.0,12110426.609922555,0.0,0.0 
 01/09  12:00:00,59.25,927.75,200.0,8178.839799684077,172.28288648726255,86.33164736080633,86.33164736080633,941.6169073920088,98.15588398086266,495.4331726735834,941.6169073920088,941.6169073920088,26.999999998728219,0.5305557585366729,0.0,5157.390186491653,720000.0,18566604.66866003,0.0,0.0 
 01/09  13:00:00,33.0,925.25,200.0,7827.868504274411,67.88674077514847,67.88674077514847,213.6255185908439,897.8537986035117,91.38738290973657,461.90838995917155,897.8537986035117,897.8537986035117,26.999999999812887,0.5267154685814914,0.0,5900.761739465775,720000.0,21242742.26166191,0.0,0.0 
 01/09  14:00:00,11.25,887.75,200.0,6850.330868059107,45.13484295929452,45.13484295929452,389.7792932512176,786.758985544655,73.93066617344401,374.6258136475358,786.758985544655,786.758985544655,26.999999999971974,0.5266662110423879,0.0,5734.275988187841,720000.0,20643393.557413639,0.0,0.0 
