Date/Time,SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/28  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4829194.89730059,0.0 
 01/28  08:00:00,0.0,0.0,0.0,6.0,0.75,81.46000571197611,0.0,0.0,31.1490948207982,12.150000000000003,0.75,313.4671076421296,6.278607188712501,0.654021582157552,158.44302767341748,0.0,0.0,31.1490948207982,36.0,0.75,81.46000571197611,4.5,0.75,185.8334748440776,709.8800783587768,259.6969918089044,450.1830865498724,2555568.282091596,934909.1705120558,1620659.1115795407,4.5,0.75,185.8334748169612,709.8800782540532,259.6969918089044,450.1830864451488,2555568.281714591,934909.1705120558,1620659.1112025355,20.0,3553216.8835955497,0.0 
 01/28  09:00:00,0.0,0.0,0.0,8.0,1.0,302.2487521978718,0.0,0.0,90.90366884644219,16.200000000000004,1.0,735.722109593766,6.813153400762501,0.7097034792460937,430.3261908507693,0.0,0.0,90.90366884644219,48.0,1.0,302.2487521978718,6.0,1.0,594.0470421561209,2381.423940165697,1751.243227992685,630.1807121730119,8573126.184596509,6304475.620773666,2268650.5638228429,6.0,1.0,594.047042096411,2381.423939935097,1751.243227992685,630.1807119424123,8573126.18376635,6304475.620773666,2268650.5629926838,21.092520100570803,277370.78351687916,0.0 
 01/28  10:00:00,0.0,0.0,0.0,8.0,1.0,454.9634350895818,0.0,0.0,109.96009655656047,16.200000000000004,1.0,705.2980493414824,5.826088977675,0.6068842685078124,527.7111772656319,0.0,0.0,109.96009655656047,48.0,1.0,454.9634350895818,5.9469375,0.99115625,817.0505806197118,3414.896469577582,2668.345985110881,746.5504844667015,12293627.290479297,9606045.54639917,2687581.744080126,5.9504541325249999,0.9917423554208333,817.4996454099628,3416.80726754645,2670.03767437187,746.76959317458,12300506.16316722,9612135.627738733,2688370.5354284879,26.179848511726968,0.0,2250331.3161623126 
 01/28  11:00:00,0.0,0.0,0.0,8.0,1.0,558.0669533814762,0.0,0.0,112.28339070487562,16.200000000000004,1.0,519.6478684937608,5.572777672487502,0.5804976742174481,591.6291475589001,0.0,0.0,112.28339070487562,48.0,1.0,558.0669533814762,5.7523275,0.95872125,924.0288447481873,3943.215074215169,3197.649355268198,745.5657189469708,14195574.267174609,11511537.678965515,2684036.5882090956,5.7534523179249998,0.9589087196541666,924.183273454154,3943.877904426032,3198.2408962357428,745.6370081902888,14197960.455933715,11513667.226448674,2684293.2294850398,26.99999997706616,0.0,12444345.090719574 
 01/28  12:00:00,0.0,0.0,0.0,8.0,1.0,590.4734345695974,0.0,0.0,107.07959718870984,16.200000000000004,1.0,258.2452765846249,5.42180348075,0.5647711959114583,592.1682905758047,0.0,0.0,107.07959718870984,48.0,1.0,590.4734345695974,5.654145,0.9423575000000001,933.3316297128869,4027.356725035705,3397.244341897823,630.1123831378824,14498484.210128539,12230079.630832164,2268404.5792963767,5.654145,0.9423575000000001,933.3316296854268,4027.356724929655,3397.244341897823,630.112383031832,14498484.20974676,12230079.630832164,2268404.5789145955,26.999999999819229,0.0,18723978.334647597 
 01/28  13:00:00,0.0,0.0,0.0,8.0,1.0,560.0406507557337,0.0,0.0,89.78154385752996,0.0,0.0,89.78154385752996,5.4028139270625019,0.562793117402344,561.2852589796303,16.200000000000004,1.0,194.15504399826578,48.0,1.0,560.0406507557337,5.6472075,0.94120125,890.1502595259818,3862.527691104115,3399.96311929218,462.56457181193476,13905099.687974815,12239867.22945185,1665232.4585229653,5.6472075,0.94120125,890.1502595072661,3862.5276910318355,3399.96311929218,462.5645717396551,13905099.687714607,12239867.22945185,1665232.458262758,26.999999999997355,0.0,20725579.89726958 
 01/28  14:00:00,0.0,0.0,0.0,8.0,1.0,468.34758285851617,0.0,0.0,59.67117749552251,0.0,0.0,59.67117749552251,5.54533136945,0.5776386843177084,503.33645413815386,16.200000000000004,1.0,387.9682467961392,48.0,1.0,468.34758285851617,5.7301254592249999,0.9550209098708333,797.5440253997633,3459.1941804225186,3186.36407706092,272.8301033615982,12453099.049521067,11470910.677419313,982188.3721017537,5.72982,0.95497,797.5071296925177,3459.033411243656,3186.204669127279,272.82874211637638,12452520.28047716,11470336.808858205,982183.471618955,26.999999999999959,0.0,20147214.194312253 
 01/28  15:00:00,0.0,0.0,0.0,8.0,1.0,328.25351631874579,0.0,0.0,33.74238189315247,0.0,0.0,33.74238189315247,5.758572718450002,0.5998513248385418,405.2819803334985,16.200000000000004,1.0,506.6898849103343,48.0,1.0,328.25351631874579,5.9209807011625,0.9868301168604167,645.5132708207869,2760.574439088943,2627.2418580659689,133.33258102297413,9938067.980720194,9458070.689037487,479997.29168270688,5.9164275,0.9860712500000001,645.0222373477706,2758.455059259624,2625.1257261362627,133.32933312336125,9930438.213334647,9450452.614090546,479985.59924410047,27.0,0.0,17274737.94630673 
 01/28  16:00:00,0.0,0.0,0.0,8.0,1.0,161.78474136159844,0.0,0.0,20.996132793535915,0.0,0.0,20.996132793535915,6.598618548287501,0.6873560987799479,275.38080787778446,16.200000000000004,1.0,458.6816536678049,48.0,1.0,161.78474136159844,6.0,1.0,398.1123347950662,1633.9839049680678,1532.7989548457338,101.1849501223339,5882342.057885044,5518076.237444642,364265.82044040216,6.0,1.0,398.1123347926709,1633.983904958817,1532.7989548457338,101.18495011308323,5882342.057851741,5518076.237444642,364265.8204070997,27.0,0.0,12020477.004723754 
 01/28  17:00:00,0.0,0.0,0.0,8.0,1.0,34.25716648380319,0.0,0.0,15.362092638314746,0.0,0.0,15.362092638314746,8.317497842075002,0.8664060252161459,54.87193266119203,16.200000000000004,1.0,103.13200844746958,48.0,1.0,34.25716648380319,6.0,1.0,67.2294508778881,257.7282816994574,141.36090163993036,116.36738005952708,927821.8141180466,508899.2459037492,418922.5682142975,6.0,1.0,67.22945086613209,257.72828165405567,141.36090163993036,116.3673800141253,927821.8139546003,508899.2459037492,418922.5680508511,27.000000000000005,0.0,4030092.4434509326 
 01/28  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39846899902518,0.0,79796.35844349362 
 01/28  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.801855461478689,0.0,0.0 
 01/28  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.301954782385498,0.0,0.0 
 01/28  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00011970315933,1093502.3820573292,0.0 
 01/28  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000001177,2526672.906842163,0.0 
 01/28  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3508229.659864132,0.0 
 01/28  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4311511.455875747,0.0 
 01/29  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4869658.61806837,0.0 
 01/29  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5323188.021150736,0.0 
 01/29  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,5858755.720498471,0.0 
 01/29  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6288924.771444825,0.0 
 01/29  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6514133.876061566,0.0 
 01/29  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6830659.350350985,0.0 
 01/29  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7218200.964316382,0.0 
 01/29  08:00:00,0.0,0.0,0.0,6.0,0.75,82.22945631016725,0.0,0.0,31.570284371664664,12.150000000000003,0.75,309.80010629365588,6.243474570650001,0.6503619344427083,154.8439949687558,0.0,0.0,31.570284371664664,36.0,0.75,82.22945631016725,4.5,0.75,182.6823166229784,696.8220046565564,257.3672369992837,439.45476765727258,2508559.2167636028,926522.0531974215,1582037.1635661813,4.5,0.75,182.68231659547178,696.8220045503257,257.3672369992837,439.454767551042,2508559.2163811728,926522.0531974215,1582037.163183751,20.0,5977585.90819916,0.0 
 01/29  09:00:00,0.0,0.0,0.0,8.0,1.0,308.45558864727169,0.0,0.0,92.3488156755877,16.200000000000004,1.0,744.4271579768133,6.763698998912502,0.7045519790533855,430.2946309750567,0.0,0.0,92.3488156755877,48.0,1.0,308.45558864727169,6.0,1.0,597.6800686766292,2392.785401085938,1758.0238912615624,634.7615098243758,8614027.443909377,6328886.008541624,2285141.435367753,6.0,1.0,597.6800686160435,2392.785400851956,1758.0238912615624,634.7615095903939,8614027.443067043,6328886.008541624,2285141.434525418,20.3352867450838,1105098.1497706082,0.0 
 01/29  10:00:00,0.0,0.0,0.0,8.0,1.0,470.2660241520299,0.0,0.0,112.5534813726075,16.200000000000004,1.0,726.1399217636853,5.805324076487501,0.6047212579674479,538.5583522550413,0.0,0.0,112.5534813726075,48.0,1.0,470.2660241520299,5.931915,0.9886525,834.1611782347836,3484.198721664262,2728.6319262745184,755.5667953897439,12543115.397991343,9823074.934588267,2720040.4634030784,5.9367814686125,0.9894635781020833,834.7881586839341,3486.8611946377429,2730.992490685685,755.8687039520576,12552700.300695874,9831572.966468465,2721127.334227407,25.039152663046303,0.0,521890.86206783956 
 01/29  11:00:00,0.0,0.0,0.0,8.0,1.0,563.3904050166382,0.0,0.0,113.14455110911649,16.200000000000004,1.0,523.1251170443163,5.5622219865875019,0.5793981236028647,590.9855928658875,0.0,0.0,113.14455110911649,48.0,1.0,563.3904050166382,5.7329324999999999,0.95548875,921.3108478879364,3929.1341429202277,3181.4116774995857,747.7224654206417,14144882.914512819,11453082.038998509,2691800.87551431,5.734201608325,0.9557002680541666,921.4860385391569,3929.885687732096,3182.0826277536018,747.8030599784946,14147588.475835547,11455497.459912967,2692091.015922581,26.99999186424769,0.0,8346763.397464868 
 01/29  12:00:00,0.0,0.0,0.0,8.0,1.0,591.4253980142657,0.0,0.0,105.57488202999625,16.200000000000004,1.0,257.6689480639844,5.410148945100001,0.5635571817812501,587.8441034343041,0.0,0.0,105.57488202999625,48.0,1.0,591.4253980142657,5.63505,0.939175,925.4776902459563,3993.273894450185,3376.8523420603739,616.4215523898113,14375786.020020666,12156668.431417346,2219117.5886033207,5.63505,0.939175,925.477690219738,3993.2738943489296,3376.8523420603739,616.4215522885556,14375786.019656146,12156668.431417346,2219117.5882388006,26.999999973758734,0.0,14514399.585814532 
 01/29  13:00:00,0.0,0.0,0.0,8.0,1.0,548.5464649465902,0.0,0.0,80.99662623008574,0.0,0.0,80.99662623008574,5.390200019562503,0.5614791687044272,545.7233742898751,16.200000000000004,1.0,182.86435501631576,48.0,1.0,548.5464649465902,5.6278725,0.9379787500000001,866.4224980934722,3765.4482496560515,3365.1941664415696,400.25408321448199,13555613.698761786,12114698.99918965,1440914.699572135,5.6278725,0.9379787500000001,866.4224980795451,3765.448249602265,3365.1941664415696,400.2540831606959,13555613.698568155,12114698.99918965,1440914.6993785054,26.999999999780056,0.0,16560653.612361405 
 01/29  14:00:00,0.0,0.0,0.0,8.0,1.0,455.6216171554041,0.0,0.0,55.708820884895448,0.0,0.0,55.708820884895448,5.533604599450003,0.5764171457760419,484.2888005024305,16.200000000000004,1.0,374.10006715845847,48.0,1.0,455.6216171554041,5.70999578975,0.9516659649583333,766.7244903065566,3325.948718294673,3077.819673628812,248.12904466586142,11973415.385860824,11080150.825063725,893264.5607971011,5.709667499999999,0.9516112499999999,766.6857568605949,3325.7799965463825,3077.652114439057,248.1278821073254,11972807.987566978,11079547.611980606,893260.3755863715,26.99999999999789,0.0,15896003.58994742 
 01/29  15:00:00,0.0,0.0,0.0,8.0,1.0,334.1086525009636,0.0,0.0,34.144663718173678,0.0,0.0,34.144663718173678,5.735451081875002,0.597442821028646,406.36254006271738,16.200000000000004,1.0,512.3070367879225,48.0,1.0,334.1086525009636,5.905928184924999,0.9843213641541666,647.6726904157855,2767.48581178271,2633.2341212220105,134.25169056069903,9962948.922417755,9479642.836399239,483306.0860185164,5.9003625,0.98339375,647.0762878816641,2764.9146825933196,2630.6658388672778,134.24884372604164,9953692.857335952,9470397.0199222,483295.8374137498,26.999999999999984,0.0,13552195.983217646 
 01/29  16:00:00,0.0,0.0,0.0,8.0,1.0,183.75017074865588,0.0,0.0,18.375098687241473,0.0,0.0,18.375098687241473,6.540851934650002,0.6813387431927084,313.8067495056313,16.200000000000004,1.0,534.9134235613526,48.0,1.0,183.75017074865588,6.0,1.0,455.76280112445667,1866.2990538868822,1795.334400275835,70.96465361104711,6718676.593992776,6463203.840993006,255472.75299976959,6.0,1.0,455.76280112445667,1866.2990538868822,1795.334400275835,70.96465361104711,6718676.593992776,6463203.840993006,255472.75299976959,27.000000000000005,0.0,9173693.839997588 
 01/29  17:00:00,0.0,0.0,0.0,8.0,1.0,40.67006845997939,0.0,0.0,4.067048439865351,0.0,0.0,4.067048439865351,8.2561601878875,0.8600166862382812,158.39681264315008,16.200000000000004,1.0,324.3438694053277,48.0,1.0,40.67006845997939,6.0,1.0,188.75907013626955,700.7788764843576,685.0719304337879,15.70694605056961,2522803.955343687,2466258.949561637,56545.00578205059,6.0,1.0,188.75907013626955,700.7788764843576,685.0719304337879,15.70694605056961,2522803.955343687,2466258.949561637,56545.00578205059,27.0,0.0,2864170.106794955 
 01/29  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81156301845084,0.0,0.0 
 01/29  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.836970223065749,429251.38110530326,0.0 
 01/29  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000237934,3038878.2705620296,0.0 
 01/29  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,4868591.267539132,0.0 
 01/29  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5883696.093690782,0.0 
 01/29  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6762829.499110844,0.0 
 01/29  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7426189.296709084,0.0 
 01/30  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7997427.7139185559,0.0 
 01/30  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8290997.059959827,0.0 
 01/30  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8562557.410172552,0.0 
 01/30  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8704193.424835619,0.0 
 01/30  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8634440.366692422,0.0 
 01/30  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8617063.136373498,0.0 
 01/30  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8622641.850844317,0.0 
 01/30  08:00:00,0.0,0.0,0.0,8.0,1.0,96.85332098843853,0.0,0.0,36.02425616275026,16.200000000000004,1.0,399.8949005229267,8.604748924750002,0.8963280129947916,193.14571558625748,0.0,0.0,36.02425616275026,48.0,1.0,96.85332098843853,6.0,1.0,221.62879265293578,846.7893227754416,242.8206842371617,603.96863853828,3048441.5619915898,874154.463253782,2174287.0987378077,6.0,1.0,221.62879262193006,846.7893226556975,242.8206842371617,603.9686384185358,3048441.5615605108,874154.463253782,2174287.0983067287,20.0,6604723.105323828,0.0 
 01/30  09:00:00,0.0,0.0,0.0,8.0,1.0,300.44223882857787,0.0,0.0,89.27952193919643,16.200000000000004,1.0,720.170393880648,6.712340829300001,0.69920216971875,411.1886803261105,0.0,0.0,89.27952193919643,48.0,1.0,300.44223882857787,6.0,1.0,574.8454119465506,2296.43347366102,1657.656495521352,638.7769781396673,8267160.505179672,5967563.383876868,2299597.121302802,6.0,1.0,574.8454118881614,2296.4334734355204,1657.656495521352,638.7769779141681,8267160.504367873,5967563.383876868,2299597.120491005,20.111716905970157,1766947.1166051594,0.0 
 01/30  10:00:00,0.0,0.0,0.0,8.0,1.0,452.46950803339936,0.0,0.0,109.82099202690903,16.200000000000004,1.0,694.6016191132532,5.783863496375001,0.6024857808723958,511.05129236201005,0.0,0.0,109.82099202690903,48.0,1.0,452.46950803339936,5.9164200000000008,0.9860700000000001,791.0064991093724,3298.5369446637616,2555.9199918038937,742.6169528598678,11874733.000789538,9201311.970494016,2673421.0302955245,5.9226806612625,0.98711344354375,791.7666729901304,3301.7578683802059,2558.758181576769,742.9996868034366,11886328.32616874,9211529.453676369,2674798.872492372,24.054185411306169,0.0,150736.33527716736 
