Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_E1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_E1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_E1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_E1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_E1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_E1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_E1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_E1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_E1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_W1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_W1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_W1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_W1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_W1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_W1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_W1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_W1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_W1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/03  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,10338684.445663047,0.0 
 01/03  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11576768.020114245,0.0 
 01/03  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12183025.93261064,0.0 
 01/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12389004.425852936,0.0 
 01/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12397229.58995014,0.0 
 01/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12426080.918421185,0.0 
 01/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12581065.405010388,0.0 
 01/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12924758.300457513,0.0 
 01/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13300275.298693508,0.0 
 01/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13424875.20427388,0.0 
 01/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13455986.42052276,0.0 
 01/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13465477.811194292,0.0 
 01/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13448461.995993685,0.0 
 01/04  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13468078.080248356,0.0 
 01/04  08:00:00,16.200000000000004,0.75,92.02165089104031,0.0,0.0,16.541575491151695,0.0,0.0,16.54157549115169,7.6499999999999999,0.7499999999999998,125.48369511035175,36.0,0.75,37.00789750996567,4.5,0.75,125.48369511035179,514.8950395447868,251.16959302225613,263.7254465225306,1853622.1423612324,904210.5348801219,949411.6074811102,0.0,0.0,16.541575491151695,63.88358478453381,0.0,63.88358478453381,229980.9052243217,0.0,229980.9052243217,20.0,12799589.976641735,0.0 
 01/04  09:00:00,21.6,1.0,404.3317388382838,0.0,0.0,61.88265042735531,0.0,0.0,61.88265042735529,10.2,0.9999999999999997,429.337668604049,48.0,1.0,174.3975722637893,6.0,1.0,429.33766860404918,1770.832596279212,1169.0477166174213,601.7848796617909,6374997.346605164,4208571.7798227169,2166425.5667824477,0.0,0.0,61.88265042735531,238.99087166045849,0.0,238.99087166045849,860367.1379776505,0.0,860367.1379776505,20.0,9174218.334868674,0.0 
 01/04  10:00:00,21.6,1.0,648.676594090629,0.0,0.0,83.56372275046853,0.0,0.0,83.56372275046849,10.2,0.9999999999999997,480.1885992532201,48.0,1.0,307.24024393000186,6.0,1.0,480.1885992532202,1858.8226638930979,1275.3149333247102,583.5077305683878,6691761.5900151529,4591133.759968957,2100627.830046196,0.0,0.0,83.56372275046853,322.72319949791889,0.0,322.72319949791889,1161803.5181925079,0.0,1161803.5181925079,20.0,6335162.161258933,0.0 
 01/04  11:00:00,21.6,1.0,948.3679566107442,0.0,0.0,93.63521980408192,0.0,0.0,93.63521980408189,10.2,0.9999999999999997,435.1663329461166,48.0,1.0,463.06207623399868,6.0,1.0,435.16633294611679,1369.4668911462018,877.5830876935089,491.883803452693,4930080.808126327,3159299.115696632,1770781.6924296944,0.0,0.0,93.63521980408192,361.6193334408953,0.0,361.6193334408953,1301829.600387223,0.0,1301829.600387223,20.0,4719866.592429673,0.0 
 01/04  12:00:00,21.6,1.0,985.3457281486706,0.0,0.0,90.10639829332379,0.0,0.0,90.10639829332377,10.2,0.9999999999999997,198.6143970883324,48.0,1.0,500.82791858631938,6.0,1.0,198.61439708833246,488.51722495696375,117.32309493297575,371.19413002398798,1758662.0098450697,422363.1417587127,1336298.8680863567,0.0,0.0,90.10639829332379,347.99102044902886,0.0,347.99102044902886,1252767.6736165039,0.0,1252767.6736165039,20.0,4862696.188648682,0.0 
 01/04  13:00:00,21.6,1.0,948.4090034121108,0.0,0.0,74.17652310713419,10.2,0.9999999999999997,205.82794709647397,0.0,0.0,74.17652310713419,48.0,1.0,473.28712810226957,0.0,0.0,74.17652310713419,286.46982299064026,0.0,286.46982299064026,1031291.3627663049,0.0,1031291.3627663049,6.0,1.0,205.82794709647403,469.7512140056381,166.97129407183906,302.779919933799,1691104.3704202972,601096.6586586206,1090007.7117616765,20.0,5463212.327834288,0.0 
 01/04  14:00:00,21.6,1.0,838.4742585330191,0.0,0.0,50.50840768335793,10.2,0.9999999999999997,391.28151804234309,0.0,0.0,50.50840768335792,48.0,1.0,387.3220263914632,0.0,0.0,50.50840768335793,195.06353226738148,0.0,195.06353226738148,702228.7161625733,0.0,702228.7161625733,6.0,1.0,391.2815180423432,1229.8000616380498,1014.206534893256,215.59352674479366,4427280.221896979,3651143.525615722,776136.6962812571,20.0,4618865.189423254,0.0 
 01/04  15:00:00,21.6,1.0,659.5776482607832,0.0,0.0,27.161708788573397,10.2,0.9999999999999997,498.88192098232215,0.0,0.0,27.161708788573394,48.0,1.0,257.15523764192059,0.0,0.0,27.161708788573397,104.8985525723242,0.0,104.8985525723242,377634.78926036719,0.0,377634.78926036719,6.0,1.0,498.8819209823223,1972.280306514317,1863.1550458035588,109.12526071075824,7100209.103451542,6707358.164892811,392850.93855872968,20.0,3347029.1038653014,0.0 
 01/04  16:00:00,21.6,1.0,401.166555084321,0.0,0.0,12.709308784921172,10.2,0.9999999999999997,444.3368192236349,0.0,0.0,12.70930878492117,48.0,1.0,109.4161449811932,0.0,0.0,12.709308784921172,49.08336607650442,0.0,49.08336607650442,176700.11787541593,0.0,176700.11787541593,6.0,1.0,444.3368192236351,1901.3266419388368,1836.9787790497,64.34786288913655,6844775.910979812,6613123.60457892,231652.30640089158,20.000000000000005,2815264.536795118,0.0 
 01/04  17:00:00,10.8,0.5,65.92501173978853,0.0,0.0,4.382813768233735,5.1,0.49999999999999986,96.06908473190141,0.0,0.0,4.382813768233733,24.0,0.5,10.771555035190908,0.0,0.0,4.382813768233735,16.926432135049788,0.0,16.926432135049788,60935.15568617922,0.0,60935.15568617922,3.0,0.5,96.06908473190146,412.62256147017197,339.88406420569518,72.73849726447675,1485441.221292619,1223582.6311405027,261858.5901521163,20.0,5092806.568933814,0.0 
 01/04  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8638875.10692995,0.0 
 01/04  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10569038.161217779,0.0 
 01/04  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11378822.485352906,0.0 
 01/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11813145.620623999,0.0 
 01/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12022150.91868639,0.0 
 01/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11955755.487538435,0.0 
 01/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11886503.351524253,0.0 
 01/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11839901.816792403,0.0 
 01/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11736914.550789752,0.0 
 01/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11603568.84389908,0.0 
 01/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9768861.623454484,0.0 
 01/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8690945.604657902,0.0 
 01/05  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9130173.21925855,0.0 
 01/05  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9201030.80928228,0.0 
 01/05  08:00:00,16.200000000000004,0.75,120.45623426946526,0.0,0.0,18.19868872592315,0.0,0.0,18.198688725923149,7.6499999999999999,0.7499999999999998,166.2568513522885,36.0,0.75,41.861151431843968,4.5,0.75,166.25685135228856,692.3187839049497,415.8935580693751,276.42522583557459,2492347.6220578195,1497216.8090497505,995130.8130080684,0.0,0.0,18.19868872592315,70.2833581246079,0.0,70.2833581246079,253020.08924858843,0.0,253020.08924858843,20.0,8094878.967130812,0.0 
 01/05  09:00:00,21.6,1.0,562.7460532566419,0.0,0.0,69.46192390543028,0.0,0.0,69.46192390543027,10.2,0.9999999999999997,602.580508248615,48.0,1.0,221.8394522152707,6.0,1.0,602.5805082486153,2510.3092591009528,1882.1563820807217,628.1528770202308,9037113.332763428,6775762.975490598,2261350.357272831,0.0,0.0,69.46192390543028,268.2620351056074,0.0,268.2620351056074,965743.3263801867,0.0,965743.3263801867,20.0,3295029.5809977098,0.0 
 01/05  10:00:00,21.6,1.0,788.3604895708982,0.0,0.0,86.86558605948673,0.0,0.0,86.8655860594867,10.2,0.9999999999999997,588.4849740257191,48.0,1.0,355.7366090808465,6.0,1.0,588.4849740257193,2290.621551686651,1704.3480103512102,586.2735413354408,8246237.586071944,6135652.837264357,2110584.7488075869,0.0,0.0,86.86558605948673,335.47499963699496,0.0,335.47499963699496,1207709.998693182,0.0,1207709.998693182,20.080593840469768,396354.36428689086,0.0 
 01/05  11:00:00,21.6,1.0,856.2070389133046,0.0,0.0,85.93213620532092,0.0,0.0,85.93213620532089,10.2,0.9999999999999997,398.66199604570877,48.0,1.0,418.32726417568758,6.0,1.0,398.66199604570888,1265.9770809344157,808.9081595307008,457.06892140371499,4557517.491363896,2912069.374310523,1645448.1170533738,0.0,0.0,85.93213620532092,331.87001515818209,0.0,331.87001515818209,1194732.0545694554,0.0,1194732.0545694554,20.754555776731978,0.0,0.0 
 01/05  12:00:00,21.6,1.0,847.2246811785826,0.0,0.0,80.09700113098828,0.0,0.0,80.09700113098825,10.2,0.9999999999999997,174.9690104959663,48.0,1.0,431.0104249127824,6.0,1.0,174.9690104959663,440.2659547608814,100.49638805108758,339.76956670979379,1584957.4371391729,361786.9969839153,1223170.4401552578,0.0,0.0,80.09700113098828,309.33471636214326,0.0,309.33471636214326,1113604.9789037156,0.0,1113604.9789037156,20.615553026823368,0.0,0.0 
 01/05  13:00:00,21.6,1.0,847.3945244155865,0.0,0.0,65.8749095958462,10.2,0.9999999999999997,182.82998296214258,0.0,0.0,65.87490959584619,48.0,1.0,424.09732532719269,0.0,0.0,65.8749095958462,254.40898145347945,0.0,254.40898145347945,915872.333232526,0.0,915872.333232526,6.0,1.0,182.82998296214263,416.0400215372289,147.84428368469603,268.1957378525329,1497744.077534024,532239.4212649057,965504.6562691183,20.393872543330596,0.0,0.0 
 01/05  14:00:00,21.6,1.0,773.2399294731007,0.0,0.0,46.31843312408651,10.2,0.9999999999999997,360.24415227537147,0.0,0.0,46.31843312408651,48.0,1.0,358.7973597476684,0.0,0.0,46.31843312408651,178.8818453932723,0.0,178.8818453932723,643974.6434157803,0.0,643974.6434157803,6.0,1.0,360.2441522753715,1130.4294545971434,933.484083120294,196.94537147684924,4069546.0365497155,3360542.699233058,709003.3373166573,21.023957073433878,0.0,0.0 
 01/05  15:00:00,21.6,1.0,627.3692466771065,0.0,0.0,25.993281822024004,10.2,0.9999999999999997,474.0215634238321,0.0,0.0,25.993281822024004,48.0,1.0,246.42669258633783,0.0,0.0,25.993281822024004,100.38608619800445,0.0,100.38608619800445,361389.91031281606,0.0,361389.91031281606,6.0,1.0,474.0215634238323,1872.7958329595907,1768.4663377059524,104.32949525363873,6742064.998654527,6366478.815741428,375586.1829130994,22.44411811964884,0.0,0.0 
 01/05  16:00:00,21.6,1.0,378.0915067533006,0.0,0.0,12.71032740020481,10.2,0.9999999999999997,418.1321723270648,0.0,0.0,12.710327400204808,48.0,1.0,104.9431997651206,0.0,0.0,12.71032740020481,49.08729996997606,0.0,49.08729996997606,176714.27989191382,0.0,176714.27989191382,6.0,1.0,418.13217232706497,1787.8225641071188,1719.8378282391123,67.98473586800663,6436161.230785628,6191416.181660805,244745.04912482389,23.561193859880427,0.0,0.0 
 01/05  17:00:00,10.8,0.5,60.716169940889319,0.0,0.0,4.745425733267185,5.1,0.49999999999999986,87.80031886775913,0.0,0.0,4.745425733267183,24.0,0.5,11.406782409999792,0.0,0.0,4.745425733267185,18.326839987644719,0.0,18.326839987644719,65976.62395552098,0.0,65976.62395552098,3.0,0.5,87.80031886775916,373.68604909941225,283.05046070677147,90.63558839264079,1345269.776757884,1018981.6585443772,326288.1182135069,22.630118208365155,0.0,0.0 
 01/05  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.204633158934123,810942.2624720768,0.0 
 01/05  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000023065,3144290.516693204,0.0 
 01/05  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4535846.697080423,0.0 
 01/05  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,5491180.681542444,0.0 
 01/05  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6092476.422983723,0.0 
 01/05  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6358997.007513101,0.0 
 01/05  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6477422.619357962,0.0 
 01/06  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6591777.881677006,0.0 
 01/06  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,6780086.322937171,0.0 
 01/06  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6570581.290851672,0.0 
 01/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6070743.259578229,0.0 
 01/06  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6161478.968118265,0.0 
 01/06  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6514202.446634163,0.0 
 01/06  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6619546.0764786419,0.0 
 01/06  08:00:00,16.200000000000004,0.75,128.38591654140664,0.0,0.0,18.989739209542376,0.0,0.0,18.98973920954237,7.6499999999999999,0.7499999999999998,178.53864112761637,36.0,0.75,44.338321779992089,4.5,0.75,178.53864112761642,744.0403289104152,450.48734782019997,293.5529810902152,2678545.184077495,1621754.4521527198,1056790.7319247747,0.0,0.0,18.989739209542376,73.33839606015201,0.0,73.33839606015201,264018.2258165472,0.0,264018.2258165472,20.0,5955526.678057818,0.0 
 01/06  09:00:00,21.6,1.0,586.3607166072012,0.0,0.0,71.15226311144599,0.0,0.0,71.15226311144596,10.2,0.9999999999999997,631.9233861964297,48.0,1.0,230.68042103641677,6.0,1.0,631.9233861964298,2636.500090913607,1998.4906469568828,638.009443956724,9491400.327288986,7194566.329044778,2296833.998244206,0.0,0.0,71.15226311144599,274.790127187277,0.0,274.790127187277,989244.457874197,0.0,989244.457874197,20.0,1800768.2064789197,0.0 
 01/06  10:00:00,21.6,1.0,791.7993194080902,0.0,0.0,87.42674029246757,0.0,0.0,87.42674029246753,10.2,0.9999999999999997,593.2063985003264,48.0,1.0,358.8249379989731,6.0,1.0,593.2063985003266,2310.7213897930748,1720.6252148899967,590.0961749030781,8318597.003255069,6194250.773603988,2124346.229651081,0.0,0.0,87.42674029246757,337.6421779713082,0.0,337.6421779713082,1215511.8406967095,0.0,1215511.8406967095,21.00624618066522,0.0,0.0 
 01/06  11:00:00,21.6,1.0,921.3908315088834,0.0,0.0,91.22704718605739,0.0,0.0,91.22704718605738,10.2,0.9999999999999997,429.3543667900408,48.0,1.0,452.26588403765319,6.0,1.0,429.3543667900409,1361.752674419157,880.1836554581691,481.56901896098796,4902309.627908966,3168661.159649409,1733648.4682595565,0.0,0.0,91.22704718605739,352.3189678438182,0.0,352.3189678438182,1268348.2842377455,0.0,1268348.2842377455,22.877388331768665,0.0,0.0 
 01/06  12:00:00,21.6,1.0,949.3439548064014,0.0,0.0,87.89719053874797,0.0,0.0,87.89719053874794,10.2,0.9999999999999997,195.60199281098657,48.0,1.0,486.4486053915656,6.0,1.0,195.60199281098662,481.18638304972606,118.4288826065773,362.7575004431488,1732270.9789790137,426343.97738367828,1305927.0015953356,0.0,0.0,87.89719053874797,339.459057398013,0.0,339.459057398013,1222052.6066328469,0.0,1222052.6066328469,23.43800353059645,0.0,0.0 
