Time,1F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Load [W],1F:01XCORRIDOR:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:01XCORRIDOR:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:02XLOBBY:WINTER DESIGN DAY:Des Heat Load [W],1F:02XLOBBY:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:02XLOBBY:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:02XLOBBY:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:03XEVHALL:WINTER DESIGN DAY:Des Heat Load [W],1F:03XEVHALL:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:03XEVHALL:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:03XEVHALL:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:04XCNTRLMNTRNGRM:WINTER DESIGN DAY:Des Heat Load [W],1F:04XCNTRLMNTRNGRM:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:04XCNTRLMNTRNGRM:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:04XCNTRLMNTRNGRM:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:05XDRESSING1:WINTER DESIGN DAY:Des Heat Load [W],1F:05XDRESSING1:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:05XDRESSING1:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:05XDRESSING1:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:06XDRESSING2:WINTER DESIGN DAY:Des Heat Load [W],1F:06XDRESSING2:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:06XDRESSING2:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:06XDRESSING2:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:07XBREAKROOM:WINTER DESIGN DAY:Des Heat Load [W],1F:07XBREAKROOM:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:07XBREAKROOM:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:07XBREAKROOM:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:08XVENDING:WINTER DESIGN DAY:Des Heat Load [W],1F:08XVENDING:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:08XVENDING:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:08XVENDING:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:09XOFFICE1:WINTER DESIGN DAY:Des Heat Load [W],1F:09XOFFICE1:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:09XOFFICE1:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:09XOFFICE1:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],1F:10XOFFICE2:WINTER DESIGN DAY:Des Heat Load [W],1F:10XOFFICE2:SUMMER DESIGN DAY:Des Sens Cool Load [W],1F:10XOFFICE2:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],1F:10XOFFICE2:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Load [W],2X6F:01XCORRIDOR:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:01XCORRIDOR:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:02XVENDING:WINTER DESIGN DAY:Des Heat Load [W],2X6F:02XVENDING:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:02XVENDING:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:02XVENDING:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:03XEVHALL:WINTER DESIGN DAY:Des Heat Load [W],2X6F:03XEVHALL:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:03XEVHALL:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:03XEVHALL:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:04X1XOFFICENP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:04X1XOFFICENP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:04X1XOFFICENP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:04X1XOFFICENP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:04X2XOFFICENEP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:04X2XOFFICENEP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:04X2XOFFICENEP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:04X2XOFFICENEP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:04X3XOFFICENWP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:04X3XOFFICENWP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:04X3XOFFICENWP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:04X3XOFFICENWP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:04X4XOFFICENI:WINTER DESIGN DAY:Des Heat Load [W],2X6F:04X4XOFFICENI:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:04X4XOFFICENI:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:04X4XOFFICENI:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:05X1XOFFICESP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:05X1XOFFICESP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:05X1XOFFICESP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:05X1XOFFICESP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:05X2XOFFICESWP:WINTER DESIGN DAY:Des Heat Load [W],2X6F:05X2XOFFICESWP:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:05X2XOFFICESWP:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:05X2XOFFICESWP:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],2X6F:05X3XOFFICESI:WINTER DESIGN DAY:Des Heat Load [W],2X6F:05X3XOFFICESI:SUMMER DESIGN DAY:Des Sens Cool Load [W],2X6F:05X3XOFFICESI:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],2X6F:05X3XOFFICESI:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Load [W],7F:01XCORRIDOR:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:01XCORRIDOR:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:01XCORRIDOR:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:02XVENDING:WINTER DESIGN DAY:Des Heat Load [W],7F:02XVENDING:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:02XVENDING:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:02XVENDING:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:03XEVHALL:WINTER DESIGN DAY:Des Heat Load [W],7F:03XEVHALL:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:03XEVHALL:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:03XEVHALL:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:04XOFFICE1:WINTER DESIGN DAY:Des Heat Load [W],7F:04XOFFICE1:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:04XOFFICE1:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:04XOFFICE1:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s],7F:05XOFFICE2:WINTER DESIGN DAY:Des Heat Load [W],7F:05XOFFICE2:SUMMER DESIGN DAY:Des Sens Cool Load [W],7F:05XOFFICE2:WINTER DESIGN DAY:Des Heat Mass Flow [kg/s],7F:05XOFFICE2:SUMMER DESIGN DAY:Des Cool Mass Flow [kg/s]
13:45:00,6.551918E+03,3.678403E+03,2.263344E-01,3.281195E-01,3.119481E+03,2.630522E+03,1.077621E-01,2.346470E-01,9.236467E+02,3.868296E+02,3.190709E-02,3.450578E-02,2.130442E+02,2.905228E+03,7.359692E-03,2.591614E-01,2.035745E+02,3.397756E+02,7.032592E-03,3.030905E-02,3.616476E+02,4.227550E+02,1.249334E-02,3.771106E-02,2.425671E+02,7.057078E+02,8.379589E-03,6.295135E-02,1.149001E+03,6.399141E+02,3.969194E-02,5.708143E-02,6.402349E+03,1.114831E+04,2.211723E-01,9.944611E-01,4.646956E+03,9.229020E+03,1.605308E-01,8.232565E-01,1.030551E+04,1.223955E+04,3.560023E-01,1.091790E+00,2.681060E+03,2.503163E+03,9.261629E-02,2.232871E-01,2.334877E+03,1.440337E+03,8.065719E-02,1.284806E-01,2.064091E+03,2.704828E+04,7.130386E-02,2.412801E+00,2.908101E+03,1.080805E+04,1.004582E-01,9.641234E-01,2.908261E+03,1.243196E+04,1.004638E-01,1.108987E+00,0.000000E+00,3.149605E+04,0.000000E+00,2.809541E+00,1.935532E+03,2.782482E+04,6.686271E-02,2.482086E+00,2.896944E+03,1.246850E+04,1.000724E-01,1.112248E+00,0.000000E+00,2.915615E+04,0.000000E+00,2.600816E+00,3.599570E+03,3.722926E+03,1.243463E-01,3.320912E-01,7.866930E+02,7.063401E+02,2.717604E-02,6.300676E-02,6.433065E+02,4.229300E+02,2.222275E-02,3.772602E-02,3.821720E+03,2.136100E+04,1.320226E-01,1.905481E+00,1.928170E+03,1.820007E+04,6.660920E-02,1.623514E+00
14:00:00,6.550423E+03,3.707775E+03,2.262828E-01,3.307394E-01,3.118207E+03,2.608449E+03,1.077181E-01,2.326780E-01,9.235852E+02,3.910377E+02,3.190496E-02,3.488114E-02,2.128715E+02,2.895647E+03,7.353727E-03,2.583067E-01,2.033717E+02,3.409676E+02,7.025586E-03,3.041537E-02,3.614742E+02,4.246165E+02,1.248735E-02,3.787712E-02,2.421742E+02,7.062550E+02,8.366018E-03,6.300015E-02,1.148708E+03,6.455367E+02,3.968179E-02,5.758296E-02,6.399650E+03,1.128810E+04,2.210790E-01,1.006930E+00,4.644846E+03,9.332521E+03,1.604578E-01,8.324890E-01,1.030714E+04,1.233588E+04,3.560586E-01,1.100382E+00,2.680769E+03,2.525424E+03,9.260622E-02,2.252728E-01,2.335057E+03,1.456228E+03,8.066341E-02,1.298981E-01,2.064091E+03,2.713802E+04,7.130386E-02,2.420807E+00,2.909563E+03,1.082377E+04,1.005088E-01,9.655255E-01,2.909725E+03,1.315997E+04,1.005144E-01,1.173931E+00,0.000000E+00,3.158417E+04,0.000000E+00,2.817401E+00,1.935532E+03,2.765832E+04,6.686271E-02,2.467232E+00,2.897708E+03,1.317607E+04,1.000988E-01,1.175368E+00,0.000000E+00,2.921657E+04,0.000000E+00,2.606206E+00,3.599710E+03,3.744141E+03,1.243512E-01,3.339836E-01,7.866184E+02,7.109551E+02,2.717346E-02,6.341842E-02,6.433248E+02,4.263131E+02,2.222338E-02,3.802780E-02,3.818666E+03,2.152531E+04,1.319171E-01,1.920138E+00,1.925407E+03,1.830305E+04,6.651374E-02,1.632699E+00
14:15:00,6.548349E+03,3.734230E+03,2.262111E-01,3.330992E-01,3.116741E+03,2.582163E+03,1.076675E-01,2.303332E-01,9.234129E+02,3.949148E+02,3.189901E-02,3.522698E-02,2.127125E+02,2.882704E+03,7.348235E-03,2.571521E-01,2.031872E+02,3.420239E+02,7.019213E-03,3.050959E-02,3.613159E+02,4.261732E+02,1.248188E-02,3.801597E-02,2.418132E+02,7.063504E+02,8.353543E-03,6.300865E-02,1.148450E+03,6.505246E+02,3.967287E-02,5.802787E-02,6.104910E+03,1.172281E+04,2.108971E-01,1.045707E+00,4.426569E+03,9.651679E+03,1.529174E-01,8.609590E-01,1.030167E+04,1.242797E+04,3.558697E-01,1.108596E+00,2.679944E+03,2.545643E+03,9.257770E-02,2.270762E-01,2.334629E+03,1.470798E+03,8.064860E-02,1.311977E-01,1.574082E+03,2.803904E+04,5.437646E-02,2.501181E+00,2.656659E+03,1.110043E+04,9.177225E-02,9.902049E-01,2.656826E+03,1.418820E+04,9.177801E-02,1.265658E+00,0.000000E+00,3.289021E+04,0.000000E+00,2.933904E+00,1.474801E+03,2.816187E+04,5.094664E-02,2.512151E+00,2.647819E+03,1.417700E+04,9.146647E-02,1.264659E+00,0.000000E+00,3.040754E+04,0.000000E+00,2.712444E+00,3.598201E+03,3.764885E+03,1.242990E-01,3.358339E-01,7.864187E+02,7.151884E+02,2.716656E-02,6.379603E-02,6.432087E+02,4.294827E+02,2.221937E-02,3.831053E-02,3.314353E+03,2.219893E+04,1.144954E-01,1.980227E+00,1.506925E+03,1.882166E+04,5.205718E-02,1.678962E+00
14:30:00,6.545470E+03,3.759747E+03,2.261117E-01,3.353753E-01,3.114923E+03,2.552589E+03,1.076047E-01,2.276951E-01,9.231067E+02,3.987354E+02,3.188843E-02,3.556777E-02,2.125545E+02,2.867060E+03,7.342778E-03,2.557565E-01,2.030034E+02,3.430286E+02,7.012863E-03,3.059922E-02,3.611589E+02,4.275609E+02,1.247645E-02,3.813975E-02,2.414484E+02,7.061990E+02,8.340941E-03,6.299514E-02,1.148192E+03,6.552506E+02,3.966398E-02,5.844943E-02,5.805196E+03,1.216304E+04,2.005433E-01,1.084978E+00,4.205043E+03,9.971091E+03,1.452647E-01,8.894521E-01,1.028793E+04,1.252197E+04,3.553947E-01,1.116981E+00,2.678360E+03,2.565357E+03,9.252299E-02,2.288347E-01,2.333386E+03,1.485221E+03,8.060564E-02,1.324843E-01,1.061018E+03,2.896228E+04,3.665270E-02,2.583539E+00,2.390778E+03,1.138667E+04,8.258778E-02,1.015739E+00,2.390947E+03,1.524611E+04,8.259364E-02,1.360032E+00,0.000000E+00,3.422386E+04,0.000000E+00,3.052874E+00,9.920920E+02,2.864667E+04,3.427158E-02,2.555397E+00,2.385625E+03,1.520357E+04,8.240945E-02,1.356237E+00,0.000000E+00,3.161607E+04,0.000000E+00,2.820251E+00,3.594912E+03,3.786288E+03,1.241854E-01,3.377431E-01,7.860608E+02,7.193403E+02,2.715420E-02,6.416639E-02,6.429309E+02,4.326558E+02,2.220977E-02,3.859358E-02,2.800046E+03,2.288420E+04,9.672851E-02,2.041358E+00,1.079486E+03,1.934140E+04,3.729116E-02,1.725326E+00
14:45:00,6.541873E+03,3.782944E+03,2.259874E-01,3.374444E-01,3.112813E+03,2.520525E+03,1.075318E-01,2.248349E-01,9.226744E+02,4.022917E+02,3.187350E-02,3.588499E-02,2.124037E+02,2.849134E+03,7.337565E-03,2.541574E-01,2.028273E+02,3.439358E+02,7.006781E-03,3.068014E-02,3.610097E+02,4.286934E+02,1.247130E-02,3.824078E-02,2.410928E+02,7.058054E+02,8.328659E-03,6.296002E-02,1.147945E+03,6.594598E+02,3.965544E-02,5.882489E-02,5.500308E+03,1.260340E+04,1.900107E-01,1.124261E+00,3.980376E+03,1.028709E+04,1.375035E-01,9.176409E-01,1.026597E+04,1.261326E+04,3.546362E-01,1.125125E+00,2.676042E+03,2.583546E+03,9.244288E-02,2.304571E-01,2.331337E+03,1.498717E+03,8.053486E-02,1.336881E-01,5.343756E+02,2.990020E+04,1.845992E-02,2.667208E+00,2.117911E+03,1.167919E+04,7.316201E-02,1.041835E+00,2.118082E+03,1.630149E+04,7.316791E-02,1.454181E+00,0.000000E+00,3.558058E+04,0.000000E+00,3.173899E+00,4.991587E+02,2.911688E+04,1.724331E-02,2.597343E+00,2.117605E+03,1.622512E+04,7.315119E-02,1.447369E+00,0.000000E+00,3.284039E+04,0.000000E+00,2.929466E+00,3.589914E+03,3.807270E+03,1.240127E-01,3.396147E-01,7.855533E+02,7.231939E+02,2.713666E-02,6.451013E-02,6.424965E+02,4.356607E+02,2.219476E-02,3.886162E-02,2.276452E+03,2.357334E+04,7.864075E-02,2.102834E+00,6.458098E+02,1.985829E+04,2.230969E-02,1.771436E+00
15:00:00,6.537807E+03,3.803436E+03,2.258469E-01,3.392723E-01,3.110522E+03,2.486591E+03,1.074526E-01,2.218078E-01,9.221579E+02,4.055191E+02,3.185565E-02,3.617288E-02,2.122584E+02,2.829485E+03,7.332547E-03,2.524046E-01,2.026567E+02,3.447462E+02,7.000888E-03,3.075243E-02,3.608667E+02,4.295727E+02,1.246636E-02,3.831921E-02,2.407427E+02,7.052156E+02,8.316564E-03,6.290741E-02,1.147705E+03,6.631373E+02,3.964715E-02,5.915292E-02,5.192574E+03,1.304075E+04,1.793799E-01,1.163274E+00,3.753888E+03,1.059967E+04,1.296794E-01,9.455242E-01,1.023804E+04,1.269909E+04,3.536713E-01,1.132780E+00,2.673183E+03,2.599948E+03,9.234411E-02,2.319202E-01,2.328701E+03,1.510995E+03,8.044378E-02,1.347833E-01,0.000000E+00,3.082874E+04,0.000000E+00,2.750039E+00,1.840236E+03,1.196766E+04,6.357014E-02,1.067568E+00,1.840406E+03,1.734993E+04,6.357604E-02,1.547711E+00,0.000000E+00,3.694636E+04,0.000000E+00,3.295735E+00,0.000000E+00,2.957257E+04,0.000000E+00,2.637994E+00,1.845266E+03,1.723831E+04,6.374373E-02,1.537755E+00,0.000000E+00,3.407079E+04,0.000000E+00,3.039224E+00,3.583769E+03,3.827116E+03,1.238005E-01,3.413850E-01,7.849437E+02,7.266851E+02,2.711560E-02,6.482155E-02,6.419546E+02,4.384217E+02,2.217604E-02,3.910790E-02,1.748502E+03,2.425774E+04,6.040252E-02,2.163887E+00,2.088667E+02,2.037072E+04,7.215362E-03,1.817149E+00
15:15:00,6.534070E+03,3.819482E+03,2.257179E-01,3.407036E-01,3.108432E+03,2.452326E+03,1.073804E-01,2.187512E-01,9.216797E+02,4.081341E+02,3.183913E-02,3.640614E-02,2.121230E+02,2.809472E+03,7.327870E-03,2.506193E-01,2.024969E+02,3.454244E+02,6.995367E-03,3.081292E-02,3.607344E+02,4.301446E+02,1.246179E-02,3.837022E-02,2.404095E+02,7.044584E+02,8.305054E-03,6.283986E-02,1.147481E+03,6.660927E+02,3.963940E-02,5.941654E-02,5.175134E+03,1.317460E+04,1.787773E-01,1.175215E+00,3.742671E+03,1.068524E+04,1.292919E-01,9.531588E-01,1.021062E+04,1.276879E+04,3.527241E-01,1.138997E+00,2.670348E+03,2.613188E+03,9.224619E-02,2.331012E-01,2.326045E+03,1.520781E+03,8.035201E-02,1.356562E-01,0.000000E+00,3.093495E+04,0.000000E+00,2.759517E+00,1.813159E+03,1.199399E+04,6.263497E-02,1.069918E+00,1.813325E+03,1.807104E+04,6.264071E-02,1.612042E+00,0.000000E+00,3.709293E+04,0.000000E+00,3.308812E+00,0.000000E+00,2.930512E+04,0.000000E+00,2.614138E+00,1.820448E+03,1.792878E+04,6.288658E-02,1.599352E+00,0.000000E+00,3.416440E+04,0.000000E+00,3.047577E+00,3.578049E+03,3.843287E+03,1.236029E-01,3.428275E-01,7.843673E+02,7.295065E+02,2.709569E-02,6.507323E-02,6.414353E+02,4.406466E+02,2.215810E-02,3.930636E-02,1.719408E+03,2.442171E+04,5.939749E-02,2.178517E+00,1.867541E+02,2.044993E+04,6.451473E-03,1.824217E+00
15:30:00,6.530842E+03,3.831927E+03,2.256063E-01,3.418137E-01,3.106574E+03,2.417296E+03,1.073162E-01,2.156265E-01,9.212836E+02,4.102683E+02,3.182545E-02,3.659651E-02,2.119874E+02,2.789646E+03,7.323184E-03,2.488507E-01,2.023372E+02,3.460320E+02,6.989850E-03,3.086712E-02,3.606020E+02,4.304815E+02,1.245722E-02,3.840027E-02,2.400760E+02,7.035222E+02,8.293532E-03,6.275635E-02,1.147257E+03,6.685808E+02,3.963165E-02,5.963847E-02,5.160947E+03,1.329453E+04,1.782873E-01,1.185913E+00,3.733629E+03,1.076070E+04,1.289795E-01,9.598899E-01,1.018749E+04,1.282317E+04,3.519252E-01,1.143849E+00,2.667884E+03,2.623975E+03,9.216107E-02,2.340634E-01,2.323788E+03,1.528385E+03,8.027407E-02,1.363345E-01,0.000000E+00,3.101485E+04,0.000000E+00,2.766644E+00,1.797123E+03,1.200502E+04,6.208099E-02,1.070902E+00,1.797285E+03,1.874705E+04,6.208659E-02,1.672349E+00,0.000000E+00,3.721689E+04,0.000000E+00,3.319870E+00,0.000000E+00,2.902914E+04,0.000000E+00,2.589518E+00,1.806280E+03,1.857339E+04,6.239716E-02,1.656858E+00,0.000000E+00,3.424146E+04,0.000000E+00,3.054451E+00,3.573418E+03,3.856089E+03,1.234429E-01,3.439694E-01,7.838853E+02,7.318108E+02,2.707904E-02,6.527877E-02,6.410104E+02,4.424115E+02,2.214342E-02,3.946380E-02,1.698048E+03,2.456465E+04,5.865961E-02,2.191269E+00,1.706164E+02,2.051600E+04,5.893994E-03,1.830111E+00
15:45:00,6.528238E+03,3.839742E+03,2.255164E-01,3.425108E-01,3.105010E+03,2.384321E+03,1.072622E-01,2.126850E-01,9.209844E+02,4.117342E+02,3.181511E-02,3.672727E-02,2.118560E+02,2.771344E+03,7.318648E-03,2.472181E-01,2.021838E+02,3.465209E+02,6.984551E-03,3.091073E-02,3.604745E+02,4.305503E+02,1.245281E-02,3.840641E-02,2.397562E+02,7.024929E+02,8.282486E-03,6.266453E-02,1.147041E+03,6.703832E+02,3.962420E-02,5.979924E-02,5.150085E+03,1.339249E+04,1.779121E-01,1.194652E+00,3.726472E+03,1.082002E+04,1.287323E-01,9.651815E-01,1.016982E+04,1.285753E+04,3.513149E-01,1.146913E+00,2.665915E+03,2.631376E+03,9.209303E-02,2.347235E-01,2.322046E+03,1.533078E+03,8.021388E-02,1.367531E-01,0.000000E+00,3.108603E+04,0.000000E+00,2.772993E+00,1.785558E+03,1.200198E+04,6.168149E-02,1.070631E+00,1.785717E+03,1.932817E+04,6.168699E-02,1.724191E+00,0.000000E+00,3.731359E+04,0.000000E+00,3.328496E+00,0.000000E+00,2.877278E+04,0.000000E+00,2.566649E+00,1.795720E+03,1.912364E+04,6.203237E-02,1.705946E+00,0.000000E+00,3.429971E+04,0.000000E+00,3.059647E+00,3.570070E+03,3.864558E+03,1.233272E-01,3.447249E-01,7.835187E+02,7.334120E+02,2.706638E-02,6.542160E-02,6.406982E+02,4.435609E+02,2.213264E-02,3.956632E-02,1.683279E+03,2.468039E+04,5.814940E-02,2.201594E+00,1.589628E+02,2.056508E+04,5.491416E-03,1.834490E+00
16:00:00,6.526050E+03,3.843062E+03,2.254408E-01,3.428069E-01,3.103637E+03,2.353857E+03,1.072148E-01,2.099676E-01,9.207495E+02,4.125428E+02,3.180700E-02,3.679939E-02,2.117280E+02,2.755044E+03,7.314226E-03,2.457641E-01,2.020357E+02,3.468897E+02,6.979435E-03,3.094363E-02,3.603505E+02,4.303643E+02,1.244852E-02,3.838981E-02,2.394492E+02,7.014057E+02,8.271879E-03,6.256754E-02,1.146832E+03,6.714930E+02,3.961700E-02,5.989823E-02,5.140428E+03,1.346991E+04,1.775786E-01,1.201558E+00,3.719980E+03,1.086214E+04,1.285081E-01,9.689389E-01,1.015613E+04,1.287307E+04,3.508417E-01,1.148299E+00,2.664311E+03,2.635499E+03,9.203762E-02,2.350912E-01,2.320677E+03,1.534928E+03,8.016657E-02,1.369181E-01,0.000000E+00,3.118043E+04,0.000000E+00,2.781414E+00,1.776972E+03,1.198912E+04,6.138489E-02,1.069483E+00,1.777130E+03,1.981326E+04,6.139035E-02,1.767465E+00,0.000000E+00,3.739490E+04,0.000000E+00,3.335749E+00,0.000000E+00,2.854840E+04,0.000000E+00,2.546632E+00,1.787813E+03,1.956581E+04,6.175922E-02,1.745392E+00,0.000000E+00,3.434808E+04,0.000000E+00,3.063962E+00,3.567583E+03,3.869104E+03,1.232413E-01,3.451304E-01,7.832309E+02,7.343464E+02,2.705644E-02,6.550494E-02,6.404625E+02,4.441190E+02,2.212450E-02,3.961610E-02,1.670638E+03,2.477456E+04,5.771274E-02,2.209994E+00,1.487869E+02,2.059825E+04,5.139885E-03,1.837449E+00
16:15:00,6.524135E+03,3.842115E+03,2.253746E-01,3.427224E-01,3.102388E+03,2.325496E+03,1.071716E-01,2.074376E-01,9.205560E+02,4.127332E+02,3.180031E-02,3.681637E-02,2.116031E+02,2.740262E+03,7.309911E-03,2.444455E-01,2.018927E+02,3.471439E+02,6.974495E-03,3.096630E-02,3.602298E+02,4.299416E+02,1.244435E-02,3.835210E-02,2.391544E+02,7.002739E+02,8.261695E-03,6.246658E-02,1.146631E+03,6.719372E+02,3.961003E-02,5.993785E-02,5.131322E+03,1.353399E+04,1.772641E-01,1.207275E+00,3.713721E+03,1.089210E+04,1.282919E-01,9.716114E-01,1.014527E+04,1.287170E+04,3.504665E-01,1.148177E+00,2.662977E+03,2.636580E+03,9.199154E-02,2.351876E-01,2.319576E+03,1.534123E+03,8.012854E-02,1.368462E-01,0.000000E+00,3.131033E+04,0.000000E+00,2.793001E+00,1.769849E+03,1.196201E+04,6.113880E-02,1.067065E+00,1.770005E+03,2.019764E+04,6.114423E-02,1.801756E+00,0.000000E+00,3.746485E+04,0.000000E+00,3.341989E+00,0.000000E+00,2.834912E+04,0.000000E+00,2.528854E+00,1.781132E+03,1.993157E+04,6.152843E-02,1.778020E+00,0.000000E+00,3.438946E+04,0.000000E+00,3.067654E+00,3.565665E+03,3.870192E+03,1.231751E-01,3.452274E-01,7.829970E+02,7.346699E+02,2.704835E-02,6.553379E-02,6.402780E+02,4.441316E+02,2.211812E-02,3.961722E-02,1.658887E+03,2.485452E+04,5.730677E-02,2.217127E+00,1.391725E+02,2.062019E+04,4.807753E-03,1.839406E+00
16:30:00,6.522401E+03,3.837302E+03,2.253147E-01,3.422931E-01,3.101224E+03,2.299717E+03,1.071314E-01,2.051381E-01,9.203896E+02,4.123560E+02,3.179456E-02,3.678272E-02,2.114812E+02,2.727760E+03,7.305698E-03,2.433301E-01,2.017546E+02,3.472875E+02,6.969725E-03,3.097912E-02,3.601123E+02,4.293051E+02,1.244030E-02,3.829532E-02,2.388711E+02,6.991062E+02,8.251909E-03,6.236242E-02,1.146436E+03,6.717579E+02,3.960330E-02,5.992186E-02,5.122443E+03,1.358407E+04,1.769573E-01,1.211742E+00,3.707492E+03,1.090728E+04,1.280767E-01,9.729661E-01,1.013642E+04,1.285520E+04,3.501609E-01,1.146705E+00,2.661844E+03,2.634877E+03,9.195238E-02,2.350357E-01,2.318670E+03,1.530895E+03,8.009722E-02,1.365583E-01,0.000000E+00,3.150524E+04,0.000000E+00,2.810388E+00,1.763594E+03,1.192735E+04,6.092275E-02,1.063973E+00,1.763751E+03,2.048344E+04,6.092815E-02,1.827252E+00,0.000000E+00,3.752820E+04,0.000000E+00,3.347639E+00,0.000000E+00,2.818401E+04,0.000000E+00,2.514126E+00,1.775137E+03,2.019764E+04,6.132134E-02,1.801757E+00,0.000000E+00,3.442827E+04,0.000000E+00,3.071115E+00,3.564121E+03,3.868223E+03,1.231217E-01,3.450518E-01,7.828002E+02,7.344378E+02,2.704155E-02,6.551310E-02,6.401282E+02,4.436522E+02,2.211294E-02,3.957446E-02,1.647489E+03,2.492339E+04,5.691303E-02,2.223270E+00,1.297156E+02,2.062943E+04,4.481062E-03,1.840231E+00
