Date/Time,EAST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 08/02  14:00:00,0.0,327.0070920636397,35.02294741927901,94.29273414042146,35.0229443521797,78.06823861478478,0.0,327.0070920636397,54.73969378343058,78.06823861478478,35.02294435217969,114.00949438230205,141.83421270438388,110.05241075576093,177.77546847190119,139.1609912188452,327.0070920636397,97.95674711798293,378.3090772143316,0.0,378.3090772143316,1361912.6779715936,0.0,1361912.6779715936,102.9907687811429,396.758954332775,8.410180099032763,388.3487742337422,1428332.2355979898,30276.648356517944,1398055.587241472,27.0,0.0,3667591.1987781936 
 08/02  15:00:00,0.0,360.7687290671766,34.31959257940551,86.7262591039511,34.31958906487727,74.8606500540573,0.0,360.7687290671766,70.76285937970411,74.8606500540573,34.31958906487726,123.16952590424968,141.25501944524079,110.83964001441564,189.56389529543319,203.6050989576512,360.7687290671766,100.02648951521957,386.30242488467527,0.0,386.30242488467527,1390688.7295848309,0.0,1390688.7295848309,163.8158090341177,639.9433199171805,145.78733756277846,494.155982354402,2303795.9517018499,524834.4152260025,1778961.5364758473,27.0,0.0,2473630.065193913 
 08/02  16:00:00,0.0,348.4317947706672,27.394097549274528,64.65855791157927,27.39409424017848,58.13133276977898,0.0,348.4317947706672,61.6568849385646,58.13133276977898,27.394094240178477,98.92134530086934,117.05145716925968,93.49438042101451,157.84146970035008,295.30443209305897,348.4317947706672,85.89214822019057,331.71558151068566,0.0,331.71558151068566,1194176.0934384685,0.0,1194176.0934384685,281.9321629074868,1153.274873736195,584.0904317703547,569.1844419658404,4151789.545450303,2102725.5543732775,2049063.9910770255,27.0,0.0,3592659.9729050996 
 08/02  17:00:00,0.0,263.83081556386727,19.068610681146457,40.34655056260951,19.068608150809199,40.37319572088128,0.0,263.83081556386727,23.766369165683999,47.213588921827888,25.9090013517558,45.04430904714704,90.30096851462852,66.74758686688264,88.1316886399477,339.0424976741531,263.83081556386727,61.919249812622528,239.13221853113783,0.0,239.13221853113783,860875.9867120963,0.0,860875.9867120963,370.82343404730616,1566.3335186896816,1040.6469949680059,525.6865237216756,5638800.667282853,3746329.181884821,1892471.4853980318,27.0,0.0,4807363.035201022 
 08/02  18:00:00,0.0,130.1933433907704,12.621078055974018,27.076579632307234,12.62107662271484,28.783492811393566,0.0,130.1933433907704,12.621078055974014,57.11091513525601,40.948498946577277,27.076579632307224,81.24522425641244,40.226985366473638,51.210888753463667,202.59218750112906,130.1933433907704,36.537967726027918,141.10967606010963,0.0,141.10967606010963,507994.8338163947,0.0,507994.8338163947,215.44870350879376,910.1824355486983,581.0254175277048,329.1570180209934,3276656.7679753138,2091691.5030997373,1184965.2648755764,27.0,0.0,4213997.401569656 
 08/02  19:00:00,0.0,28.012644379594179,3.702615105213023,8.263453132512297,3.70261478409653,8.44886946754404,0.0,28.012644379594179,3.702615105213021,15.10574207975873,10.35948739631122,8.263453132512291,21.19197093304561,10.985233311449658,14.349681985799173,30.907308811380334,28.012644379594179,9.700078148304005,37.46171367626109,0.0,37.46171367626109,134862.16923453994,0.0,134862.16923453994,30.51262198334486,126.67542772166601,65.44349926804918,61.23192845361684,456031.5397979976,235596.59736497707,220434.94243302066,27.0,0.0,2148215.628005912 
 08/02  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,559685.823942557 
 08/02  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.78829721696114,0.0,0.0 
 08/02  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.084409414569696,0.0,0.0 
 08/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4305703923228,0.0,0.0 
 08/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8635276762644,0.0,0.0 
 08/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.369590529385048,0.0,0.0 
 08/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.901723236729866,0.0,0.0 
 08/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.385659549691938,0.0,0.0 
 08/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.799400988919446,0.0,0.0 
 08/03  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.158756015779038,0.0,0.0 
 08/03  06:00:00,0.0,63.90360400062317,40.683917846509867,15.599441044109732,7.088592266723598,50.19684048622274,0.0,63.90360400062317,7.088592950036691,16.601511956515958,7.088592266723596,15.599441044109723,62.859508355166727,127.78503658038574,28.26210891305372,21.91897767895686,63.90360400062317,130.44836302354788,543.9216976211433,296.61147102262597,247.31022659851733,1958118.1114361154,1067801.2956814534,890316.8157546623,19.59855424318296,75.6896404649236,0.0,75.6896404649236,272482.70567372496,0.0,272482.70567372496,21.867686839767754,0.0,0.0 
 08/03  07:00:00,0.0,273.5464389463823,96.10173501407262,43.41006983650503,20.625069044044989,123.43251500545007,0.0,273.5464389463823,20.62507164633161,47.955851637709077,20.62506904404498,43.41006983650501,168.88762483960489,525.9285078635962,88.86517967065982,71.2875959298977,273.5464389463823,567.105369590731,2418.4599671869748,1697.9480379223417,720.5119292646325,8706455.881873109,6112612.936520429,2593842.9453526774,65.7902764404565,254.08212810382038,0.0,254.08212810382038,914695.6611737532,0.0,914695.6611737532,24.208103588146206,0.0,0.0 
 08/03  08:00:00,0.0,487.59476375645377,37.33317098368122,69.75437702357695,40.58595138128193,65.64704333348509,0.0,487.59476375645377,26.10398751220949,54.41785986201337,26.103983725233677,55.27240936752867,137.19517506558635,683.1592261783815,141.30250875567823,103.35920560189807,487.59476375645377,752.640948745114,3208.837841916068,2351.283801605138,857.5540403109303,11551816.230897844,8464621.685778497,3087194.5451193496,97.40926600470273,376.19470448503048,0.0,376.19470448503048,1354300.9361461099,0.0,1354300.9361461099,26.944733257181587,0.0,3201239.037316099 
 08/03  09:00:00,0.0,652.9440227127104,28.000310389576887,178.25675264210367,130.9414940520325,54.90821417141669,0.0,652.9440227127104,28.000310389576879,54.90821417141669,28.000305607385138,75.31556419745628,144.47153903744528,652.6256258741598,267.8200775081323,122.39566807600692,652.9440227127104,622.4192918575236,2593.951218188953,1778.1209047670432,815.8303134219099,9338224.38548023,6401235.257161356,2936989.1283188757,117.48420545719276,453.7241452111289,0.0,453.7241452111289,1633406.9227600643,0.0,1633406.9227600643,26.999999989491145,0.0,7506908.333403773 
 08/03  10:00:00,0.0,761.8266811255859,25.720285129577186,274.2599954587145,192.46777088112115,49.29441817644366,0.0,761.8266811255859,25.720285129577179,49.29441817644366,25.720280382070738,107.51250495966412,147.68350113159603,516.2202371895786,372.64907841386687,127.91266555236402,761.8266811255859,375.1096096163326,1477.9146523346463,819.5682309273515,658.3464214072947,5320492.748404727,2950445.6313384657,2370047.117066261,124.12559773367433,479.37321030827828,0.0,479.37321030827828,1725743.5571098016,0.0,1725743.5571098016,26.999999999983936,0.0,8162135.599178943 
 08/03  11:00:00,0.0,785.8624363717722,24.497256544004889,322.6294969890594,172.52421907312826,46.25686357341357,0.0,785.8624363717722,24.49725654400488,46.25686357341357,24.497251806952954,174.60265901112249,145.94121615345203,336.79046231276768,422.31384956909786,127.41848488844636,785.8624363717722,154.66872183551289,585.4198581751177,83.48082707167677,501.939031103441,2107511.4894304245,300530.9774580364,1806980.5119723876,124.25120097269039,479.85829017102687,0.0,479.85829017102687,1727489.844615697,0.0,1727489.844615697,26.999999999999976,0.0,6999773.618282051 
 08/03  12:00:00,0.0,645.7990181719422,30.362341985039117,278.4183997856124,70.86167000444266,60.05108237636958,0.0,645.7990181719422,30.36234198503911,60.05108237636958,30.362336958048194,237.91933304818714,150.9859412331422,175.70841634626337,369.3532586423851,126.82091190023084,645.7990181719422,121.17118854808331,467.9632784189689,0.0,467.9632784189689,1684667.802308288,0.0,1684667.802308288,121.1711885480833,467.9632784189688,0.0,467.9632784189688,1684667.802308288,0.0,1684667.802308288,27.0,0.0,5995541.927839826 
 08/03  13:00:00,0.0,467.77104965310789,37.402468206418408,169.50327830927274,37.40246380516699,79.74578983267362,0.0,467.77104965310789,55.60517925997914,79.74578983267362,37.402463805166977,187.70610599059286,159.42480811089048,127.09410341690232,267.3851242688097,149.05425617816435,467.77104965310789,116.47583693628953,449.82982474971745,0.0,449.82982474971745,1619387.3690989826,0.0,1619387.3690989826,116.47583693628953,449.82982474971745,0.0,449.82982474971745,1619387.3690989826,0.0,1619387.3690989826,27.000000000000005,0.0,5099221.206605096 
 08/03  14:00:00,0.0,320.39095017332797,34.62103817619473,93.15779751654378,34.621035147740069,77.18346583833378,0.0,320.39095017332797,53.645565846043,77.18346583833378,34.621035147740069,112.18226877359277,139.93217267439605,108.51015374015711,174.9309756096551,135.9352675196055,320.39095017332797,96.54625338774481,372.86174870249058,0.0,372.86174870249058,1342302.295328966,0.0,1342302.295328966,101.05616913329149,389.46907614402587,6.847100090139242,382.62197605388658,1402088.674118493,24649.56032450127,1377439.1137939918,27.0,0.0,3523577.805867162 
 08/03  15:00:00,0.0,321.98689764941016,33.243371586657747,82.13935037047458,33.24336855807872,73.7235102246857,0.0,321.98689764941016,59.044804721782018,73.7235102246857,33.243368558078717,107.9407835055988,135.38042165217946,105.38133952943915,169.5976949330926,169.70541499419205,321.98689764941016,94.13989295887288,363.56838178213789,0.0,363.56838178213789,1308846.1744156962,0.0,1308846.1744156962,138.40894242165465,538.9923047062338,93.24159917583488,445.7507055303989,1940372.2969424413,335669.7570330056,1604702.539909436,27.000000000000005,0.0,2160111.924312856 
