Date/Time,BLOCK1:ZONEA:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEB:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEC:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEA:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEA:Zone Air System Sensible Cooling Energy [J](Hourly),BLOCK1:ZONEB:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEB:Zone Air System Sensible Cooling Energy [J](Hourly),BLOCK1:ZONEC:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEC:Zone Air System Sensible Cooling Energy [J](Hourly) 
 11/11  18:00:00,21.59462733250077,17.488421320336984,12.890764755099065,0.0,0.0,0.0,0.0,0.0,0.0 
 11/11  19:00:00,20.87712698977213,17.005447078888648,12.450638419590426,0.0,0.0,0.0,0.0,0.0,0.0 
 11/11  20:00:00,20.570580127757056,16.812618427395554,12.270554595119599,0.0,0.0,0.0,0.0,0.0,0.0 
 11/11  21:00:00,20.615363083451958,16.84595441320294,12.303235995022704,0.0,0.0,0.0,0.0,0.0,0.0 
 11/11  22:00:00,20.77984748896271,16.952772670171137,12.40573460242576,0.0,0.0,0.0,0.0,0.0,0.0 
 11/11  23:00:00,20.7988507451927,16.960062020385,12.421590749273973,0.0,0.0,0.0,0.0,0.0,0.0 
 11/11  24:00:00,20.7052462018148,16.896439245499214,12.369471408172796,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  01:00:00,20.45239436369033,16.735771610087217,12.22561891324985,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  02:00:00,19.89317879871004,16.382941485714377,11.903597303630646,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  03:00:00,19.097559593676594,15.890934358498392,11.44859704725426,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  04:00:00,18.159091714299007,15.326136410273567,10.922025094533924,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  05:00:00,17.174315303031159,14.752569791396589,10.385058733796683,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  06:00:00,16.176523237801776,14.184443400939549,9.850167157313518,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  07:00:00,15.387253390407372,13.751134681578597,9.44520621090679,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  08:00:00,15.39894568661796,13.798102688633616,9.516827956503203,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  09:00:00,15.97969203382349,14.158742928456365,9.897779058375687,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  10:00:00,16.932398119892257,14.73383199310051,10.468472127978395,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  11:00:00,18.349371649359555,15.592751524899449,11.236794141596388,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  12:00:00,20.076459252257238,16.64130058450487,12.082392908639936,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  13:00:00,21.82699614216121,17.728423878807939,12.928226520279097,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  14:00:00,23.054977094640408,18.572981458996439,13.547551701274636,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  15:00:00,23.769190892738789,19.076661266020556,13.961941319015497,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  16:00:00,23.99655100250751,19.248113539232656,14.116088413271429,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  17:00:00,23.573798023236259,18.963759920714879,13.889528856061157,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  18:00:00,22.651177435112559,18.312304157919948,13.360665647892099,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  19:00:00,21.448481398035818,17.44123034925967,12.671068250529978,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  20:00:00,20.32305501564263,16.69489032794475,12.041703186474518,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  21:00:00,19.278345937129165,16.035572244997434,11.472987059040785,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  22:00:00,18.34740323692855,15.469362859740942,10.980363540206035,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  23:00:00,17.662494773668816,15.0643670370833,10.634944143968811,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  24:00:00,17.170810140812347,14.7787652518536,10.400082908402745,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  01:00:00,16.79719534323892,14.564603085470634,10.228921534978529,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  02:00:00,16.54095866271046,14.420888994404452,10.120134398812866,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  03:00:00,16.367771047950673,14.325821083095928,10.053141264041237,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  04:00:00,16.264731079914247,14.2715066545011,10.020571061897473,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  05:00:00,16.243632475483034,14.264887627952204,10.030011630315596,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  06:00:00,16.26928826377786,14.28374603356766,10.060497336642243,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  07:00:00,16.32878869629421,14.31992418065892,10.104710346521637,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  08:00:00,16.37118473579072,14.34197179367077,10.133281176659765,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  09:00:00,16.39732354422363,14.353176587409998,10.149306153787713,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  10:00:00,16.443742040010414,14.378009389389645,10.176607620206538,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  11:00:00,16.57929332633422,14.457370058688078,10.25646794131869,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  12:00:00,16.77147024776484,14.568711820339086,10.367642915750672,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  13:00:00,16.98982221671575,14.694691085664993,10.491317250660059,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  14:00:00,17.147330367901128,14.781408109207789,10.575036655562223,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  15:00:00,17.252927909419694,14.836832406387036,10.6260258909032,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  16:00:00,17.309759307059598,14.863971907276435,10.6484437589434,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  17:00:00,17.29981664489555,14.852120691387836,10.632791901266629,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  18:00:00,17.252816369523278,14.820908856945913,10.598398430614978,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  19:00:00,17.118539499203025,14.739684834419587,10.51535266304485,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  20:00:00,16.802031749244283,14.552449411057835,10.327375494311698,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  21:00:00,16.35598512302714,14.293314845511019,10.069098895713525,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  22:00:00,15.906636956597727,14.040821098068655,9.819431807513196,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  23:00:00,15.722823948088946,13.95304275088248,9.736023591458306,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  24:00:00,15.712700177402644,13.963314880199894,9.75420884150121,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  01:00:00,15.750490505048396,13.992827810885827,9.793456139663658,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  02:00:00,15.624659819694906,13.91596004781173,9.72707091871222,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  03:00:00,15.379979922340745,13.7701973563258,9.588701405035544,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  04:00:00,15.029608182299237,13.567404288019777,9.391375243832475,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  05:00:00,14.687867544460002,13.378268189107186,9.20653430943154,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  06:00:00,14.347111313450159,13.193731608645244,9.027466994902348,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  07:00:00,13.994466679841079,13.004558430848942,8.843962519893763,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  08:00:00,13.711008054967542,12.857407759026897,8.702761712220376,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  09:00:00,13.454181825955154,12.723614771017863,8.576304728179212,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  10:00:00,13.274719671770845,12.636384461313753,8.496035229719663,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  11:00:00,13.384188298613278,12.719812427332095,8.586124382130599,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  12:00:00,13.699741044888335,12.909985499626068,8.78509532842555,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  13:00:00,14.085409679179893,13.130916096267063,9.015922590983392,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  14:00:00,14.47778140170762,13.350569382997888,9.242211829452622,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  15:00:00,14.84222072974643,13.54954019273789,9.443771901256543,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  16:00:00,15.117862767208483,13.690170131849609,9.58530898431269,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  17:00:00,15.073177645787073,13.62976594122433,9.527751272091756,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  18:00:00,14.730581683958422,13.402308564672712,9.2974931917081,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  19:00:00,14.179507681273887,13.076314697352107,8.961678542607745,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  20:00:00,13.46632785304924,12.677013409011611,8.550336528872855,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  21:00:00,12.619738394911778,12.20243553611795,8.065166294783334,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  22:00:00,11.814482800918534,11.762740277349025,7.620548374170589,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  23:00:00,11.396037910911684,11.56850204687585,7.432004482791098,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  24:00:00,11.243264385235048,11.525827792132617,7.403514158716021,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  01:00:00,11.18937898997427,11.524959538029256,7.4188799607134279,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  02:00:00,11.06146252735762,11.462599545219208,7.3706744861352979,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  03:00:00,10.838565028117263,11.33710353144447,7.254896111307372,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  04:00:00,10.577888430287779,11.192574658750943,7.115892964272043,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  05:00:00,10.41189916011212,11.11298576300246,7.039803809179198,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  06:00:00,10.296413912439597,11.062798581310834,6.9933032133089079,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  07:00:00,10.249322905999343,11.054589387960015,6.987285351531968,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  08:00:00,10.398855141772403,11.166287777948356,7.100358151118988,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  09:00:00,10.66011052846461,11.326809918144843,7.26870823232769,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  10:00:00,11.141021870721696,11.607191977843773,7.559211542350241,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  11:00:00,12.12578947577762,12.18736285197808,8.149930131244375,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  12:00:00,13.484672096130194,12.978622371094169,8.941607868169826,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  13:00:00,15.025632403571822,13.86521667077424,9.799072189018702,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  14:00:00,16.54562618034879,14.726992262408388,10.603228890795606,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  15:00:00,18.0307843943766,15.56787802097835,11.353315971732533,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  16:00:00,19.284730691145783,16.270615910578515,11.966407075111654,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  17:00:00,19.720489825840518,16.43835099875792,12.128316371566953,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  18:00:00,19.462219486272507,16.18992078740263,11.885003922952264,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  19:00:00,18.774449647222537,15.720777034596527,11.414340439823445,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  20:00:00,18.001330137000538,15.241888753003089,10.932444214916704,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  21:00:00,17.17960365575646,14.756205156151737,10.452636978079575,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  22:00:00,16.476511584088255,14.35890283549253,10.066748319654604,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  23:00:00,16.229193611292126,14.237857511001904,9.959526520774972,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  24:00:00,16.302117319211989,14.299439926454808,10.037751303075176,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  01:00:00,16.568412516770065,14.46704856669837,10.218894348592788,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  02:00:00,16.90671677492348,14.665659158048456,10.428198029177299,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  03:00:00,17.299075076577759,14.892562880515268,10.659009039905543,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  04:00:00,17.693408159022398,15.119115695114476,10.882028383792122,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  05:00:00,18.028838489686764,15.30872312934833,11.062980716213401,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  06:00:00,18.317443503554519,15.470882812694646,11.212062153380107,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  07:00:00,18.575543442882123,15.6166748094459,11.341831591468474,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  08:00:00,18.806132712416465,15.74800580733759,11.455751979404449,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  09:00:00,19.004642108329479,15.861227196517165,11.551824695880164,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  10:00:00,19.25034802274961,16.006769977502615,11.676168498137555,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  11:00:00,19.67803957842776,16.268896997663789,11.905058492699782,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  12:00:00,20.258243712707434,16.62824654504032,12.21692310589936,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  13:00:00,20.964313273564348,17.070836106302936,12.589586131720804,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  14:00:00,21.86673941419233,17.654890911417739,13.050518235213362,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  15:00:00,22.919620967367995,18.401214471757517,13.557900543743063,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  16:00:00,23.96839609749632,19.16566742864462,14.050210495124496,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  17:00:00,24.70036821425108,19.701893610892733,14.440815994593225,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  18:00:00,25.156377600316718,20.043467581101955,14.70271258957721,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  19:00:00,25.366711675546079,20.214232243840628,14.832722949516406,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  20:00:00,25.25313904869329,20.16049914298762,14.782413511468427,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  21:00:00,24.880971248331723,19.92392817777808,14.579697853103977,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  22:00:00,24.407344147784998,19.611759034894335,14.315113624128088,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  23:00:00,24.020340092814814,19.345916473112476,14.099044005620332,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  24:00:00,23.72203101671028,19.133179292277334,13.936054603796542,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  01:00:00,23.40729139781498,18.90512893828135,13.767193012374399,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  02:00:00,22.919461659674405,18.5477624206492,13.500538280760365,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  03:00:00,22.280313788709976,18.062467324365284,13.146072627040987,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  04:00:00,21.64713801735272,17.58305659487178,12.795958664087968,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  05:00:00,21.26094986328297,17.303739187122149,12.592594238765539,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  06:00:00,21.06676322671343,17.16157055990866,12.501972163941213,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  07:00:00,20.88082672016238,17.03171143977494,12.415716287255183,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  08:00:00,20.379093557036975,16.7029328141987,12.142415420519029,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  09:00:00,19.6188505541452,16.22071694414963,11.716523156614777,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  10:00:00,18.953333572198916,15.813179141142065,11.352733878318283,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  11:00:00,19.069084304689289,15.89659770658599,11.448296043959529,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  12:00:00,19.767244717024974,16.33326344582258,11.861270530823722,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  13:00:00,20.76125139498822,16.95114154171798,12.409992002605638,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  14:00:00,21.82883153548172,17.63513008824709,12.97091974878305,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  15:00:00,22.936619139587444,18.41518514743066,13.513124089440323,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  16:00:00,23.833098596677276,19.077602514922824,13.96851821674469,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  17:00:00,23.84557390229033,19.118262672209224,14.014269886540588,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  18:00:00,23.078775001088887,18.593382025914097,13.591527665781019,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  19:00:00,21.953823350104149,17.7809056656029,12.949477309328925,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  20:00:00,20.971359152237477,17.105234238247126,12.401039268200954,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  21:00:00,20.160567840084675,16.578332943631169,11.962962395197679,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  22:00:00,19.45305015203701,16.132460365202726,11.590321277078452,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  23:00:00,18.799399036275849,15.730550122543944,11.250784302326718,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  24:00:00,18.191514463379439,15.36463769886128,10.937955279712604,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  01:00:00,17.569997142116344,14.996541016176284,10.616159340673736,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  02:00:00,16.867392131551964,14.58638448939858,10.246577887027542,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  03:00:00,16.090697409477977,14.142956964243215,9.837343220629642,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  04:00:00,15.30955334883714,13.70512154706007,9.426795671091565,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  05:00:00,14.68223739609116,13.364041935774715,9.110038459129868,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  06:00:00,14.15716881508847,13.082359400338176,8.85275860710923,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  07:00:00,13.74674385889521,12.868245911709862,8.661423954266479,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  08:00:00,13.651305939530108,12.841692001101036,8.6557571304174,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  09:00:00,13.75676942911138,12.920443660286403,8.754748353845639,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  10:00:00,14.20629885891994,13.195181423098412,9.039883938916767,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  11:00:00,15.416517858860673,13.942529282909743,9.751005003991054,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  12:00:00,17.207585530698837,15.028535483668552,10.70089918573241,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  13:00:00,19.16561024521114,16.191914113294396,11.681742203362936,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  14:00:00,20.79581685057567,17.160822794011655,12.48121932033901,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  15:00:00,22.090688229250284,17.95557278363364,13.12152593949536,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  16:00:00,22.989476373548496,18.561318864344164,13.599598646784657,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  17:00:00,23.18490169995286,18.683671086293037,13.724179763193443,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  18:00:00,22.822246359496718,18.41442142586561,13.51438601749866,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  19:00:00,22.06556652702738,17.852049996446806,13.070420506279117,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  20:00:00,21.075769198567167,17.168671700203036,12.496506505959248,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  21:00:00,19.946453189230547,16.43945726771822,11.854565306590274,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  22:00:00,18.797176194375486,15.730686248926688,11.221551474483189,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  23:00:00,18.016309153348439,15.267805976729943,10.816472384440969,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  24:00:00,17.517588657289687,14.978314767754645,10.577028743996883,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  01:00:00,17.154548987261266,14.769227427030876,10.412403735046388,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  02:00:00,16.798205635194557,14.563024935029369,10.244666805809139,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  03:00:00,16.449636342095645,14.36277346672092,10.075701428235084,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  04:00:00,16.024231320907864,14.116819032685376,9.856662080706255,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  05:00:00,15.353076320882606,13.730181497889312,9.492257874162823,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  06:00:00,14.470602771015705,13.228130201401733,9.004756071698284,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  07:00:00,13.61721414772633,12.754996356381366,8.542423028693716,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  08:00:00,13.262053808520996,12.593745919628639,8.396464621924713,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  09:00:00,13.272116745348935,12.639621947757214,8.463381886026396,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  10:00:00,13.59804054137084,12.853420228058729,8.695448155554957,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  11:00:00,14.443465562040086,13.366929708790865,9.21251085941285,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  12:00:00,15.63067069308519,14.087724963888846,9.910322551691803,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  13:00:00,16.96629903701622,14.87330807861622,10.660014709784413,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  14:00:00,18.005378161252545,15.45639079907339,11.218655909928894,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  15:00:00,18.77388729952736,15.864888952240089,11.605905925079697,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  16:00:00,19.332862805711714,16.150153745610806,11.865498807907592,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  17:00:00,19.62240579172866,16.284157665591957,11.97192725702975,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  18:00:00,19.703890004816246,16.303244402535399,11.966718546794205,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  19:00:00,19.572177485852657,16.200679036478318,11.85030737464196,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  20:00:00,19.110621715919814,15.904009742577435,11.553590333687794,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  21:00:00,18.409732646487336,15.475610922707041,11.13134002251028,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  22:00:00,17.572199042055673,14.97841028386136,10.647736130118059,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  23:00:00,16.772683261554915,14.519834074833796,10.20707927109786,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  24:00:00,15.997338235581083,14.085890294425085,9.794412534107522,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  01:00:00,15.247536242376386,13.670185588512533,9.400069944609835,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  02:00:00,14.642191943767516,13.343007860917725,9.094578365874911,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  03:00:00,14.130708040574808,13.069073588322258,8.843604692636245,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  04:00:00,13.681679703860804,12.82995481501483,8.6264814760211,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  05:00:00,13.390971571065317,12.684702874294624,8.5016189362808,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  06:00:00,13.192140134514279,12.58848122654456,8.42463344305591,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  07:00:00,13.098023936240218,12.551213786785662,8.403408552337261,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  08:00:00,13.267136210578873,12.666073638130423,8.53094385442477,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  09:00:00,13.620348839244603,12.87384735000584,8.750954435270009,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  10:00:00,14.254045913024193,13.254456230916065,9.130579101785532,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  11:00:00,15.710261861662318,14.150482960238695,9.95381620738723,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  12:00:00,17.708376477216004,15.3418422441721,10.984278466395703,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  13:00:00,19.89679084726962,16.610051158120556,12.1006874096394,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  14:00:00,21.813283884875156,17.79198006399004,13.024202358963012,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  15:00:00,23.44111621803799,18.90772851886529,13.778625807631152,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  16:00:00,24.63615522846936,19.7146303548063,14.357915152216716,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  17:00:00,24.877064071003983,19.88918776171903,14.545502381039423,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  18:00:00,24.30240381389505,19.504248288841983,14.25714274422414,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  19:00:00,23.26046251921173,18.780429026331477,13.670723648061998,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  20:00:00,22.184639482079029,17.99320713519012,13.063610231941752,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  21:00:00,21.119184056983703,17.234083651145967,12.470897711511349,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  22:00:00,20.096409499126329,16.559267279195017,11.91212382101588,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  23:00:00,19.221773789265659,16.005382475805665,11.447499609304021,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  24:00:00,18.47193948609943,15.544570687625442,11.059291198100173,0.0,0.0,0.0,0.0,0.0,0.0 
 11/21  01:00:00,17.91930896347397,15.214648198544758,10.786193414965185,0.0,0.0,0.0,0.0,0.0,0.0 
 11/21  02:00:00,17.86146172556449,15.189065523381546,10.798090605834549,0.0,0.0,0.0,0.0,0.0,0.0 
 11/21  03:00:00,18.161144291619239,15.377383577018682,11.007654494112991,0.0,0.0,0.0,0.0,0.0,0.0 
 11/21  04:00:00,18.47244528463308,15.560307862332376,11.208716305688597,0.0,0.0,0.0,0.0,0.0,0.0 
